,Date,State,Country,Confirmed
6835,2020-12-16,Altai Krai,Russia,29463
6836,2020-12-16,Altai Republic,Russia,12597
6837,2020-12-16,Amur Oblast,Russia,13611
6838,2020-12-16,Arkhangelsk Oblast,Russia,37202
6839,2020-12-16,Astrakhan Oblast,Russia,16140
6840,2020-12-16,Bashkortostan Republic,Russia,16472
6841,2020-12-16,Belgorod Oblast,Russia,18878
6842,2020-12-16,Bryansk Oblast,Russia,19919
6843,2020-12-16,Buryatia Republic,Russia,22479
6844,2020-12-16,Chechen Republic,Russia,6455
6845,2020-12-16,Chelyabinsk Oblast,Russia,29737
6846,2020-12-16,Chukotka Autonomous Okrug,Russia,455
6847,2020-12-16,Chuvashia Republic,Russia,14436
6848,2020-12-16,Dagestan Republic,Russia,20973
6849,2020-12-16,Ingushetia Republic,Russia,10729
6850,2020-12-16,Irkutsk Oblast,Russia,36202
6851,2020-12-16,Ivanovo Oblast,Russia,18333
6852,2020-12-16,Jewish Autonomous Okrug,Russia,3371
6853,2020-12-16,Kabardino-Balkarian Republic,Russia,14199
6854,2020-12-16,Kaliningrad Oblast,Russia,14481
6855,2020-12-16,Kalmykia Republic,Russia,13121
6856,2020-12-16,Kaluga Oblast,Russia,18333
6857,2020-12-16,Kamchatka Krai,Russia,8850
6858,2020-12-16,Karachay-Cherkess Republic,Russia,13652
6859,2020-12-16,Karelia Republic,Russia,21606
6860,2020-12-16,Kemerovo Oblast,Russia,23364
6861,2020-12-16,Khabarovsk Krai,Russia,29619
6862,2020-12-16,Khakassia Republic,Russia,14768
6863,2020-12-16,Khanty-Mansi Autonomous Okrug,Russia,37703
6864,2020-12-16,Kirov Oblast,Russia,21773
6865,2020-12-16,Komi Republic,Russia,25797
6866,2020-12-16,Kostroma Oblast,Russia,13198
6867,2020-12-16,Krasnodar Krai,Russia,24736
6868,2020-12-16,Krasnoyarsk Krai,Russia,41251
6869,2020-12-16,Kurgan Oblast,Russia,10287
6870,2020-12-16,Kursk Oblast,Russia,17867
6871,2020-12-16,Leningrad Oblast,Russia,20176
6872,2020-12-16,Lipetsk Oblast,Russia,13433
6873,2020-12-16,Magadan Oblast,Russia,6353
6874,2020-12-16,Mari El Republic,Russia,8351
6875,2020-12-16,Mordovia Republic,Russia,12083
6876,2020-12-16,Moscow,Russia,703502
6877,2020-12-16,Moscow Oblast,Russia,130697
6878,2020-12-16,Murmansk Oblast,Russia,31700
6879,2020-12-16,Nenets Autonomous Okrug,Russia,726
6880,2020-12-16,Nizhny Novgorod Oblast,Russia,61811
6881,2020-12-16,North Ossetia - Alania Republic,Russia,10605
6882,2020-12-16,Novgorod Oblast,Russia,14964
6883,2020-12-16,Novosibirsk Oblast,Russia,25304
6884,2020-12-16,Omsk Oblast,Russia,26214
6885,2020-12-16,Orel Oblast,Russia,18511
6886,2020-12-16,Orenburg Oblast,Russia,25888
6887,2020-12-16,Penza Oblast,Russia,22909
6888,2020-12-16,Perm Krai,Russia,25339
6889,2020-12-16,Primorsky Krai,Russia,25461
6890,2020-12-16,Pskov Oblast,Russia,16950
6891,2020-12-16,Rostov Oblast,Russia,45453
6892,2020-12-16,Ryazan Oblast,Russia,15958
6893,2020-12-16,Saint Petersburg,Russia,182022
6894,2020-12-16,Sakha (Yakutiya) Republic,Russia,23192
6895,2020-12-16,Sakhalin Oblast,Russia,13406
6896,2020-12-16,Samara Oblast,Russia,26515
6897,2020-12-16,Saratov Oblast,Russia,31030
6898,2020-12-16,Smolensk Oblast,Russia,14527
6899,2020-12-16,Stavropol Krai,Russia,31209
6900,2020-12-16,Sverdlovsk Oblast,Russia,52141
6901,2020-12-16,Tambov Oblast,Russia,15219
6902,2020-12-16,Tatarstan Republic,Russia,11693
6903,2020-12-16,Tomsk Oblast,Russia,21422
6904,2020-12-16,Tula Oblast,Russia,19520
6905,2020-12-16,Tver Oblast,Russia,18495
6906,2020-12-16,Tyumen Oblast,Russia,20748
6907,2020-12-16,Tyva Republic,Russia,13747
6908,2020-12-16,Udmurt Republic,Russia,16242
6909,2020-12-16,Ulyanovsk Oblast,Russia,31773
6910,2020-12-16,Vladimir Oblast,Russia,15647
6911,2020-12-16,Volgograd Oblast,Russia,31029
6912,2020-12-16,Vologda Oblast,Russia,17619
6913,2020-12-16,Voronezh Oblast,Russia,40003
6914,2020-12-16,Yamalo-Nenets Autonomous Okrug,Russia,29224
6915,2020-12-16,Yaroslavl Oblast,Russia,19252
6916,2020-12-16,Zabaykalsky Krai,Russia,23204
6917,2020-12-16,Andalusia,Spain,248611
6918,2020-12-16,Aragon,Spain,76446
6919,2020-12-16,Asturias,Spain,25746
6920,2020-12-16,Baleares,Spain,28172
6921,2020-12-16,C. Valenciana,Spain,120373
6922,2020-12-16,Canarias,Spain,23718
6923,2020-12-16,Cantabria,Spain,16813
6924,2020-12-16,Castilla - La Mancha,Spain,91921
6925,2020-12-16,Castilla y Leon,Spain,127478
6926,2020-12-16,Catalonia,Spain,323087
6927,2020-12-16,Ceuta,Spain,2947
6928,2020-12-16,Extremadura,Spain,30627
6929,2020-12-16,Galicia,Spain,55026
6930,2020-12-16,La Rioja,Spain,17377
6931,2020-12-16,Madrid,Spain,367188
6932,2020-12-16,Melilla,Spain,4286
6933,2020-12-16,Murcia,Spain,56807
6934,2020-12-16,Navarra,Spain,40977
6935,2020-12-16,Pais Vasco,Spain,104612
6936,2020-12-16,Unknown,Spain,0
6937,2020-12-16,Blekinge,Sweden,3101
6938,2020-12-16,Dalarna,Sweden,8154
6939,2020-12-16,Gavleborg,Sweden,10397
6940,2020-12-16,Gotland,Sweden,1864
6941,2020-12-16,Halland,Sweden,8770
6942,2020-12-16,Jamtland Harjedalen,Sweden,3582
6943,2020-12-16,Jonkoping,Sweden,14137
6944,2020-12-16,Kalmar,Sweden,4566
6945,2020-12-16,Kronoberg,Sweden,6620
6946,2020-12-16,Norrbotten,Sweden,6505
6947,2020-12-16,Orebro,Sweden,11478
6948,2020-12-16,Ostergotland,Sweden,11103
6949,2020-12-16,Skane,Sweden,45138
6950,2020-12-16,Sormland,Sweden,7271
6951,2020-12-16,Stockholm,Sweden,98479
6952,2020-12-16,Uppsala,Sweden,14460
6953,2020-12-16,Varmland,Sweden,4676
6954,2020-12-16,Vasterbotten,Sweden,6301
6955,2020-12-16,Vasternorrland,Sweden,7749
6956,2020-12-16,Vastmanland,Sweden,11305
6957,2020-12-16,Vastra Gotaland,Sweden,55373
6958,2020-12-16,Alabama,US,301533
6959,2020-12-16,Alaska,US,41858
6960,2020-12-16,Arizona,US,424382
6961,2020-12-16,Arkansas,US,189198
6962,2020-12-16,California,US,1644742
6963,2020-12-16,Colorado,US,293382
6964,2020-12-16,Connecticut,US,155462
6965,2020-12-16,Delaware,US,47142
6966,2020-12-16,District of Columbia,US,25339
6967,2020-12-16,Florida,US,1143794
6968,2020-12-16,Georgia,US,553995
6969,2020-12-16,Guam,US,7149
6970,2020-12-16,Hawaii,US,19827
6971,2020-12-16,Idaho,US,124019
6972,2020-12-16,Illinois,US,863477
6973,2020-12-16,Indiana,US,434642
6974,2020-12-16,Iowa,US,258253
6975,2020-12-16,Kansas,US,193288
6976,2020-12-16,Kentucky,US,227817
6977,2020-12-16,Louisiana,US,272276
6978,2020-12-16,Maine,US,16760
6979,2020-12-16,Maryland,US,239362
6980,2020-12-16,Massachusetts,US,298160
6981,2020-12-16,Michigan,US,478171
6982,2020-12-16,Minnesota,US,384164
6983,2020-12-16,Mississippi,US,183300
6984,2020-12-16,Missouri,US,359022
6985,2020-12-16,Montana,US,74040
6986,2020-12-16,Nebraska,US,150861
6987,2020-12-16,Nevada,US,191732
6988,2020-12-16,New Hampshire,US,32545
6989,2020-12-16,New Jersey,US,409414
6990,2020-12-16,New Mexico,US,122557
6991,2020-12-16,New York,US,803917
6992,2020-12-16,North Carolina,US,446601
6993,2020-12-16,North Dakota,US,88393
6994,2020-12-16,Northern Mariana Islands,US,113
6995,2020-12-16,Ohio,US,579357
6996,2020-12-16,Oklahoma,US,241991
6997,2020-12-16,Oregon,US,96092
6998,2020-12-16,Pennsylvania,US,514749
6999,2020-12-16,Puerto Rico,US,63419
7000,2020-12-16,Recovered,US,0
7001,2020-12-16,Rhode Island,US,75237
7002,2020-12-16,South Carolina,US,257320
7003,2020-12-16,South Dakota,US,91699
7004,2020-12-16,Tennessee,US,472875
7005,2020-12-16,Texas,US,1514508
7006,2020-12-16,Utah,US,237787
7007,2020-12-16,Vermont,US,5923
7008,2020-12-16,Virgin Islands,US,1828
7009,2020-12-16,Virginia,US,288309
7010,2020-12-16,Washington,US,214265
7011,2020-12-16,West Virginia,US,65708
7012,2020-12-16,Wisconsin,US,475340
7013,2020-12-16,Wyoming,US,40064
7014,2020-12-16,Cherkasy Oblast,Ukraine,32272
7015,2020-12-16,Chernihiv Oblast,Ukraine,24786
7016,2020-12-16,Chernivtsi Oblast,Ukraine,37080
7017,2020-12-16,Crimea Republic*,Ukraine,19634
7018,2020-12-16,Dnipropetrovsk Oblast,Ukraine,49961
7019,2020-12-16,Donetsk Oblast,Ukraine,30062
7020,2020-12-16,Ivano-Frankivsk Oblast,Ukraine,40875
7021,2020-12-16,Kharkiv Oblast,Ukraine,62708
7022,2020-12-16,Kherson Oblast,Ukraine,14346
7023,2020-12-16,Khmelnytskyi Oblast,Ukraine,34919
7024,2020-12-16,Kiev,Ukraine,93302
7025,2020-12-16,Kiev Oblast,Ukraine,49335
7026,2020-12-16,Kirovohrad Oblast,Ukraine,7273
7027,2020-12-16,Luhansk Oblast,Ukraine,7987
7028,2020-12-16,Lviv Oblast,Ukraine,54233
7029,2020-12-16,Mykolaiv Oblast,Ukraine,24404
7030,2020-12-16,Odessa Oblast,Ukraine,59113
7031,2020-12-16,Poltava Oblast,Ukraine,30025
7032,2020-12-16,Rivne Oblast,Ukraine,36599
7033,2020-12-16,Sevastopol*,Ukraine,5445
7034,2020-12-16,Sumy Oblast,Ukraine,36098
7035,2020-12-16,Ternopil Oblast,Ukraine,31374
7036,2020-12-16,Vinnytsia Oblast,Ukraine,19977
7037,2020-12-16,Volyn Oblast,Ukraine,28527
7038,2020-12-16,Zakarpattia Oblast,Ukraine,26281
7039,2020-12-16,Zaporizhia Oblast,Ukraine,43034
7040,2020-12-16,Zhytomyr Oblast,Ukraine,34511
7041,2020-12-16,Anguilla,United Kingdom,10
7042,2020-12-16,Bermuda,United Kingdom,456
7043,2020-12-16,British Virgin Islands,United Kingdom,76
7044,2020-12-16,Cayman Islands,United Kingdom,302
7045,2020-12-16,Channel Islands,United Kingdom,2192
7046,2020-12-16,England,United Kingdom,1618678
7047,2020-12-16,Falkland Islands (Malvinas),United Kingdom,23
7048,2020-12-16,Gibraltar,United Kingdom,1104
7049,2020-12-16,Isle of Man,United Kingdom,373
7050,2020-12-16,Montserrat,United Kingdom,13
7051,2020-12-16,Northern Ireland,United Kingdom,59121
7052,2020-12-16,Scotland,United Kingdom,107749
7053,2020-12-16,Turks and Caicos Islands,United Kingdom,771
7054,2020-12-16,Unknown,United Kingdom,0
7055,2020-12-16,Wales,United Kingdom,102568
7056,2020-12-17,Australian Capital Territory,Australia,117
7057,2020-12-17,New South Wales,Australia,4666
7058,2020-12-17,Northern Territory,Australia,68
7059,2020-12-17,Queensland,Australia,1230
7060,2020-12-17,South Australia,Australia,563
7061,2020-12-17,Tasmania,Australia,234
7062,2020-12-17,Victoria,Australia,20351
7063,2020-12-17,Western Australia,Australia,843
7064,2020-12-17,Antwerp,Belgium,73945
7065,2020-12-17,Brussels,Belgium,79082
7066,2020-12-17,East Flanders,Belgium,60027
7067,2020-12-17,Flemish Brabant,Belgium,46969
7068,2020-12-17,Hainaut,Belgium,98181
7069,2020-12-17,Liege,Belgium,94458
7070,2020-12-17,Limburg,Belgium,26832
7071,2020-12-17,Luxembourg,Belgium,17532
7072,2020-12-17,Namur,Belgium,34047
7073,2020-12-17,Unknown,Belgium,10111
7074,2020-12-17,Walloon Brabant,Belgium,24193
7075,2020-12-17,West Flanders,Belgium,49681
7076,2020-12-17,Acre,Brazil,38938
7077,2020-12-17,Alagoas,Brazil,100011
7078,2020-12-17,Amapa,Brazil,64303
7079,2020-12-17,Amazonas,Brazil,188918
7080,2020-12-17,Bahia,Brazil,456106
7081,2020-12-17,Ceara,Brazil,320385
7082,2020-12-17,Distrito Federal,Brazil,241400
7083,2020-12-17,Espirito Santo,Brazil,220540
7084,2020-12-17,Goias,Brazil,296836
7085,2020-12-17,Maranhao,Brazil,198147
7086,2020-12-17,Mato Grosso,Brazil,168826
7087,2020-12-17,Mato Grosso do Sul,Brazil,116612
7088,2020-12-17,Minas Gerais,Brazil,477697
7089,2020-12-17,Para,Brazil,282719
7090,2020-12-17,Paraiba,Brazil,156122
7091,2020-12-17,Parana,Brazil,359892
7092,2020-12-17,Pernambuco,Brazil,201851
7093,2020-12-17,Piaui,Brazil,135769
7094,2020-12-17,Rio Grande do Norte,Brazil,106095
7095,2020-12-17,Rio Grande do Sul,Brazil,388704
7096,2020-12-17,Rio de Janeiro,Brazil,395386
7097,2020-12-17,Rondonia,Brazil,87397
7098,2020-12-17,Roraima,Brazil,66574
7099,2020-12-17,Santa Catarina,Brazil,442624
7100,2020-12-17,Sao Paulo,Brazil,1341428
7101,2020-12-17,Sergipe,Brazil,101148
7102,2020-12-17,Tocantins,Brazil,86180
7103,2020-12-17,Alberta,Canada,84597
7104,2020-12-17,British Columbia,Canada,44103
7105,2020-12-17,Diamond Princess,Canada,0
7106,2020-12-17,Grand Princess,Canada,13
7107,2020-12-17,Manitoba,Canada,21826
7108,2020-12-17,New Brunswick,Canada,567
7109,2020-12-17,Newfoundland and Labrador,Canada,364
7110,2020-12-17,Northwest Territories,Canada,22
7111,2020-12-17,Nova Scotia,Canada,1430
7112,2020-12-17,Nunavut,Canada,258
7113,2020-12-17,Ontario,Canada,150468
7114,2020-12-17,Prince Edward Island,Canada,89
7115,2020-12-17,Quebec,Canada,169173
7116,2020-12-17,Repatriated Travellers,Canada,13
7117,2020-12-17,Saskatchewan,Canada,12594
7118,2020-12-17,Yukon,Canada,59
7119,2020-12-17,Antofagasta,Chile,22716
7120,2020-12-17,Araucania,Chile,20184
7121,2020-12-17,Arica y Parinacota,Chile,10472
7122,2020-12-17,Atacama,Chile,8294
7123,2020-12-17,Aysen,Chile,1354
7124,2020-12-17,Biobio,Chile,41676
7125,2020-12-17,Coquimbo,Chile,13642
7126,2020-12-17,Los Lagos,Chile,22840
7127,2020-12-17,Los Rios,Chile,7445
7128,2020-12-17,Magallanes,Chile,15743
7129,2020-12-17,Maule,Chile,22585
7130,2020-12-17,Metropolitana,Chile,311182
7131,2020-12-17,Nuble,Chile,9619
7132,2020-12-17,OHiggins,Chile,20596
7133,2020-12-17,Tarapaca,Chile,14519
7134,2020-12-17,Unknown,Chile,45
7135,2020-12-17,Valparaiso,Chile,33819
7136,2020-12-17,Anhui,China,992
7137,2020-12-17,Beijing,China,957
7138,2020-12-17,Chongqing,China,590
7139,2020-12-17,Fujian,China,503
7140,2020-12-17,Gansu,China,182
7141,2020-12-17,Guangdong,China,2022
7142,2020-12-17,Guangxi,China,264
7143,2020-12-17,Guizhou,China,147
7144,2020-12-17,Hainan,China,171
7145,2020-12-17,Hebei,China,373
7146,2020-12-17,Heilongjiang,China,960
7147,2020-12-17,Henan,China,1295
7148,2020-12-17,Hong Kong,China,7803
7149,2020-12-17,Hubei,China,68149
7150,2020-12-17,Hunan,China,1020
7151,2020-12-17,Inner Mongolia,China,342
7152,2020-12-17,Jiangsu,China,684
7153,2020-12-17,Jiangxi,China,935
7154,2020-12-17,Jilin,China,157
7155,2020-12-17,Liaoning,China,289
7156,2020-12-17,Macau,China,46
7157,2020-12-17,Ningxia,China,75
7158,2020-12-17,Qinghai,China,18
7159,2020-12-17,Shaanxi,China,502
7160,2020-12-17,Shandong,China,859
7161,2020-12-17,Shanghai,China,1424
7162,2020-12-17,Shanxi,China,222
7163,2020-12-17,Sichuan,China,838
7164,2020-12-17,Tianjin,China,303
7165,2020-12-17,Tibet,China,1
7166,2020-12-17,Xinjiang,China,980
7167,2020-12-17,Yunnan,China,226
7168,2020-12-17,Zhejiang,China,1297
7169,2020-12-17,Amazonas,Colombia,3189
7170,2020-12-17,Antioquia,Colombia,234925
7171,2020-12-17,Arauca,Colombia,4393
7172,2020-12-17,Atlantico,Colombia,84057
7173,2020-12-17,Bolivar,Colombia,44088
7174,2020-12-17,Boyaca,Colombia,24838
7175,2020-12-17,Caldas,Colombia,28884
7176,2020-12-17,Capital District,Colombia,414581
7177,2020-12-17,Caqueta,Colombia,14087
7178,2020-12-17,Casanare,Colombia,7961
7179,2020-12-17,Cauca,Colombia,17030
7180,2020-12-17,Cesar,Colombia,31404
7181,2020-12-17,Choco,Colombia,4654
7182,2020-12-17,Cordoba,Colombia,28797
7183,2020-12-17,Cundinamarca,Colombia,58623
7184,2020-12-17,Guainia,Colombia,1222
7185,2020-12-17,Guaviare,Colombia,1895
7186,2020-12-17,Huila,Colombia,32158
7187,2020-12-17,La Guajira,Colombia,13043
7188,2020-12-17,Magdalena,Colombia,22201
7189,2020-12-17,Meta,Colombia,30807
7190,2020-12-17,Narino,Colombia,27668
7191,2020-12-17,Norte de Santander,Colombia,34346
7192,2020-12-17,Putumayo,Colombia,5359
7193,2020-12-17,Quindio,Colombia,20149
7194,2020-12-17,Risaralda,Colombia,27638
7195,2020-12-17,San Andres y Providencia,Colombia,2380
7196,2020-12-17,Santander,Colombia,59620
7197,2020-12-17,Sucre,Colombia,16970
7198,2020-12-17,Tolima,Colombia,35214
7199,2020-12-17,Unknown,Colombia,0
7200,2020-12-17,Valle del Cauca,Colombia,122199
7201,2020-12-17,Vaupes,Colombia,1126
7202,2020-12-17,Vichada,Colombia,1093
7203,2020-12-17,Faroe Islands,Denmark,532
7204,2020-12-17,Greenland,Denmark,19
7205,2020-12-17,French Guiana,France,11906
7206,2020-12-17,French Polynesia,France,15974
7207,2020-12-17,Guadeloupe,France,8498
7208,2020-12-17,Martinique,France,5601
7209,2020-12-17,Mayotte,France,5616
7210,2020-12-17,New Caledonia,France,37
7211,2020-12-17,Reunion,France,8534
7212,2020-12-17,Saint Barthelemy,France,162
7213,2020-12-17,Saint Pierre and Miquelon,France,14
7214,2020-12-17,St Martin,France,801
7215,2020-12-17,Baden-Wurttemberg,Germany,197870
7216,2020-12-17,Bayern,Germany,272883
7217,2020-12-17,Berlin,Germany,82253
7218,2020-12-17,Brandenburg,Germany,31170
7219,2020-12-17,Bremen,Germany,12086
7220,2020-12-17,Hamburg,Germany,30563
7221,2020-12-17,Hessen,Germany,113998
7222,2020-12-17,Mecklenburg-Vorpommern,Germany,8954
7223,2020-12-17,Niedersachsen,Germany,88898
7224,2020-12-17,Nordrhein-Westfalen,Germany,332684
7225,2020-12-17,Rheinland-Pfalz,Germany,59649
7226,2020-12-17,Saarland,Germany,16929
7227,2020-12-17,Sachsen,Germany,95616
7228,2020-12-17,Sachsen-Anhalt,Germany,20190
7229,2020-12-17,Schleswig-Holstein,Germany,19334
7230,2020-12-17,Thuringen,Germany,29011
7231,2020-12-17,Unknown,Germany,11742
7232,2020-12-17,Andaman and Nicobar Islands,India,4850
7233,2020-12-17,Andhra Pradesh,India,876814
7234,2020-12-17,Arunachal Pradesh,India,16574
7235,2020-12-17,Assam,India,215042
7236,2020-12-17,Bihar,India,243830
7237,2020-12-17,Chandigarh,India,18843
7238,2020-12-17,Chhattisgarh,India,261901
7239,2020-12-17,Dadra and Nagar Haveli and Daman and Diu,India,3360
7240,2020-12-17,Delhi,India,611994
7241,2020-12-17,Goa,India,49657
7242,2020-12-17,Gujarat,India,231073
7243,2020-12-17,Haryana,India,255014
7244,2020-12-17,Himachal Pradesh,India,50680
7245,2020-12-17,Jammu and Kashmir,India,116932
7246,2020-12-17,Jharkhand,India,112121
7247,2020-12-17,Karnataka,India,904665
7248,2020-12-17,Kerala,India,683440
7249,2020-12-17,Ladakh,India,9238
7250,2020-12-17,Lakshadweep,India,0
7251,2020-12-17,Madhya Pradesh,India,226788
7252,2020-12-17,Maharashtra,India,1886807
7253,2020-12-17,Manipur,India,27373
7254,2020-12-17,Meghalaya,India,13072
7255,2020-12-17,Mizoram,India,4085
7256,2020-12-17,Nagaland,India,11787
7257,2020-12-17,Odisha,India,324796
7258,2020-12-17,Puducherry,India,37582
7259,2020-12-17,Punjab,India,161383
7260,2020-12-17,Rajasthan,India,294831
7261,2020-12-17,Sikkim,India,5398
7262,2020-12-17,Tamil Nadu,India,802342
7263,2020-12-17,Telangana,India,279644
7264,2020-12-17,Tripura,India,33098
7265,2020-12-17,Unknown,India,0
7266,2020-12-17,Uttar Pradesh,India,569263
7267,2020-12-17,Uttarakhand,India,84069
7268,2020-12-17,West Bengal,India,528211
7269,2020-12-17,Abruzzo,Italy,32630
7270,2020-12-17,Basilicata,Italy,9648
7271,2020-12-17,Calabria,Italy,20331
7272,2020-12-17,Campania,Italy,176600
7273,2020-12-17,Emilia-Romagna,Italy,148794
7274,2020-12-17,Friuli Venezia Giulia,Italy,42099
7275,2020-12-17,Lazio,Italy,143370
7276,2020-12-17,Liguria,Italy,56318
7277,2020-12-17,Lombardia,Italy,450005
7278,2020-12-17,Marche,Italy,35680
7279,2020-12-17,Molise,Italy,5783
7280,2020-12-17,P.A. Bolzano,Italy,27225
7281,2020-12-17,P.A. Trento,Italy,19090
7282,2020-12-17,Piemonte,Italy,188387
7283,2020-12-17,Puglia,Italy,76039
7284,2020-12-17,Sardegna,Italy,27142
7285,2020-12-17,Sicilia,Italy,81256
7286,2020-12-17,Toscana,Italy,113610
7287,2020-12-17,Umbria,Italy,26587
7288,2020-12-17,Valle d'Aosta,Italy,6943
7289,2020-12-17,Veneto,Italy,200607
7290,2020-12-17,Aichi,Japan,13297
7291,2020-12-17,Akita,Japan,94
7292,2020-12-17,Aomori,Japan,383
7293,2020-12-17,Chiba,Japan,8515
7294,2020-12-17,Ehime,Japan,370
7295,2020-12-17,Fukui,Japan,337
7296,2020-12-17,Fukuoka,Japan,6886
7297,2020-12-17,Fukushima,Japan,672
7298,2020-12-17,Gifu,Japan,1585
7299,2020-12-17,Gunma,Japan,1771
7300,2020-12-17,Hiroshima,Japan,1894
7301,2020-12-17,Hokkaido,Japan,11639
7302,2020-12-17,Hyogo,Japan,7703
7303,2020-12-17,Ibaraki,Japan,2053
7304,2020-12-17,Ishikawa,Japan,930
7305,2020-12-17,Iwate,Japan,318
7306,2020-12-17,Kagawa,Japan,205
7307,2020-12-17,Kagoshima,Japan,858
7308,2020-12-17,Kanagawa,Japan,15715
7309,2020-12-17,Kochi,Japan,432
7310,2020-12-17,Kumamoto,Japan,1343
7311,2020-12-17,Kyoto,Japan,3475
7312,2020-12-17,Mie,Japan,1102
7313,2020-12-17,Miyagi,Japan,1626
7314,2020-12-17,Miyazaki,Japan,624
7315,2020-12-17,Nagano,Japan,1005
7316,2020-12-17,Nagasaki,Japan,345
7317,2020-12-17,Nara,Japan,1530
7318,2020-12-17,Niigata,Japan,418
7319,2020-12-17,Oita,Japan,543
7320,2020-12-17,Okayama,Japan,873
7321,2020-12-17,Okinawa,Japan,4886
7322,2020-12-17,Osaka,Japan,25817
7323,2020-12-17,Port Quarantine,Japan,1709
7324,2020-12-17,Saga,Japan,397
7325,2020-12-17,Saitama,Japan,10909
7326,2020-12-17,Shiga,Japan,886
7327,2020-12-17,Shimane,Japan,174
7328,2020-12-17,Shizuoka,Japan,2264
7329,2020-12-17,Tochigi,Japan,938
7330,2020-12-17,Tokushima,Japan,188
7331,2020-12-17,Tokyo,Japan,48717
7332,2020-12-17,Tottori,Japan,68
7333,2020-12-17,Toyama,Japan,481
7334,2020-12-17,Unknown,Japan,8
7335,2020-12-17,Wakayama,Japan,568
7336,2020-12-17,Yamagata,Japan,296
7337,2020-12-17,Yamaguchi,Japan,441
7338,2020-12-17,Yamanashi,Japan,463
7339,2020-12-17,Aguascalientes,Mexico,15820
7340,2020-12-17,Baja California,Mexico,30413
7341,2020-12-17,Baja California Sur,Mexico,16027
7342,2020-12-17,Campeche,Mexico,7024
7343,2020-12-17,Chiapas,Mexico,7985
7344,2020-12-17,Chihuahua,Mexico,34237
7345,2020-12-17,Ciudad de Mexico,Mexico,273444
7346,2020-12-17,Coahuila,Mexico,45667
7347,2020-12-17,Colima,Mexico,7562
7348,2020-12-17,Durango,Mexico,23576
7349,2020-12-17,Guanajuato,Mexico,73815
7350,2020-12-17,Guerrero,Mexico,24864
7351,2020-12-17,Hidalgo,Mexico,21797
7352,2020-12-17,Jalisco,Mexico,46671
7353,2020-12-17,Mexico,Mexico,128747
7354,2020-12-17,Michoacan,Mexico,30636
7355,2020-12-17,Morelos,Mexico,8813
7356,2020-12-17,Nayarit,Mexico,7542
7357,2020-12-17,Nuevo Leon,Mexico,75069
7358,2020-12-17,Oaxaca,Mexico,26452
7359,2020-12-17,Puebla,Mexico,43175
7360,2020-12-17,Queretaro,Mexico,27715
7361,2020-12-17,Quintana Roo,Mexico,15128
7362,2020-12-17,San Luis Potosi,Mexico,37705
7363,2020-12-17,Sinaloa,Mexico,25549
7364,2020-12-17,Sonora,Mexico,47476
7365,2020-12-17,Tabasco,Mexico,40651
7366,2020-12-17,Tamaulipas,Mexico,37562
7367,2020-12-17,Tlaxcala,Mexico,10070
7368,2020-12-17,Unknown,Mexico,0
7369,2020-12-17,Veracruz,Mexico,41460
7370,2020-12-17,Yucatan,Mexico,25394
7371,2020-12-17,Zacatecas,Mexico,19453
7372,2020-12-17,Aruba,Netherlands,5106
7373,2020-12-17,"Bonaire, Sint Eustatius and Saba",Netherlands,177
7374,2020-12-17,Curacao,Netherlands,3767
7375,2020-12-17,Drenthe,Netherlands,9740
7376,2020-12-17,Flevoland,Netherlands,14805
7377,2020-12-17,Friesland,Netherlands,11070
7378,2020-12-17,Gelderland,Netherlands,66672
7379,2020-12-17,Groningen,Netherlands,11179
7380,2020-12-17,Limburg,Netherlands,34255
7381,2020-12-17,Noord-Brabant,Netherlands,101977
7382,2020-12-17,Noord-Holland,Netherlands,112265
7383,2020-12-17,Overijssel,Netherlands,39878
7384,2020-12-17,Sint Maarten,Netherlands,1276
7385,2020-12-17,Unknown,Netherlands,3291
7386,2020-12-17,Utrecht,Netherlands,54806
7387,2020-12-17,Zeeland,Netherlands,7884
7388,2020-12-17,Zuid-Holland,Netherlands,171924
7389,2020-12-17,Azad Jammu and Kashmir,Pakistan,7833
7390,2020-12-17,Balochistan,Pakistan,17838
7391,2020-12-17,Gilgit-Baltistan,Pakistan,4804
7392,2020-12-17,Islamabad,Pakistan,35441
7393,2020-12-17,Khyber Pakhtunkhwa,Pakistan,53609
7394,2020-12-17,Punjab,Pakistan,129291
7395,2020-12-17,Sindh,Pakistan,199706
7396,2020-12-17,Amazonas,Peru,18219
7397,2020-12-17,Ancash,Peru,29666
7398,2020-12-17,Apurimac,Peru,6915
7399,2020-12-17,Arequipa,Peru,47179
7400,2020-12-17,Ayacucho,Peru,14890
7401,2020-12-17,Cajamarca,Peru,24499
7402,2020-12-17,Callao,Peru,42000
7403,2020-12-17,Cusco,Peru,24582
7404,2020-12-17,Huancavelica,Peru,7784
7405,2020-12-17,Huanuco,Peru,19754
7406,2020-12-17,Ica,Peru,31409
7407,2020-12-17,Junin,Peru,26581
7408,2020-12-17,La Libertad,Peru,36361
7409,2020-12-17,Lambayeque,Peru,32318
7410,2020-12-17,Lima,Peru,438143
7411,2020-12-17,Loreto,Peru,25431
7412,2020-12-17,Madre de Dios,Peru,9369
7413,2020-12-17,Moquegua,Peru,15662
7414,2020-12-17,Pasco,Peru,6380
7415,2020-12-17,Piura,Peru,41727
7416,2020-12-17,Puno,Peru,18927
7417,2020-12-17,San Martin,Peru,24886
