,Date,State,Country,Recovered
8623,2020-12-19,Karelia Republic,Russia,15229
8624,2020-12-19,Kemerovo Oblast,Russia,20585
8625,2020-12-19,Khabarovsk Krai,Russia,25257
8626,2020-12-19,Khakassia Republic,Russia,12284
8627,2020-12-19,Khanty-Mansi Autonomous Okrug,Russia,34262
8628,2020-12-19,Kirov Oblast,Russia,15796
8629,2020-12-19,Komi Republic,Russia,23211
8630,2020-12-19,Kostroma Oblast,Russia,10073
8631,2020-12-19,Krasnodar Krai,Russia,17122
8632,2020-12-19,Krasnoyarsk Krai,Russia,35453
8633,2020-12-19,Kurgan Oblast,Russia,9339
8634,2020-12-19,Kursk Oblast,Russia,16643
8635,2020-12-19,Leningrad Oblast,Russia,18784
8636,2020-12-19,Lipetsk Oblast,Russia,10739
8637,2020-12-19,Magadan Oblast,Russia,5947
8638,2020-12-19,Mari El Republic,Russia,7563
8639,2020-12-19,Mordovia Republic,Russia,10096
8640,2020-12-19,Moscow,Russia,557028
8641,2020-12-19,Moscow Oblast,Russia,95478
8642,2020-12-19,Murmansk Oblast,Russia,29752
8643,2020-12-19,Nenets Autonomous Okrug,Russia,677
8644,2020-12-19,Nizhny Novgorod Oblast,Russia,56440
8645,2020-12-19,North Ossetia - Alania Republic,Russia,9649
8646,2020-12-19,Novgorod Oblast,Russia,11447
8647,2020-12-19,Novosibirsk Oblast,Russia,21570
8648,2020-12-19,Omsk Oblast,Russia,24319
8649,2020-12-19,Orel Oblast,Russia,17047
8650,2020-12-19,Orenburg Oblast,Russia,23004
8651,2020-12-19,Penza Oblast,Russia,19396
8652,2020-12-19,Perm Krai,Russia,20471
8653,2020-12-19,Primorsky Krai,Russia,18550
8654,2020-12-19,Pskov Oblast,Russia,9359
8655,2020-12-19,Rostov Oblast,Russia,37506
8656,2020-12-19,Ryazan Oblast,Russia,14915
8657,2020-12-19,Saint Petersburg,Russia,111781
8658,2020-12-19,Sakha (Yakutiya) Republic,Russia,21327
8659,2020-12-19,Sakhalin Oblast,Russia,10794
8660,2020-12-19,Samara Oblast,Russia,25214
8661,2020-12-19,Saratov Oblast,Russia,27162
8662,2020-12-19,Smolensk Oblast,Russia,11161
8663,2020-12-19,Stavropol Krai,Russia,28448
8664,2020-12-19,Sverdlovsk Oblast,Russia,45629
8665,2020-12-19,Tambov Oblast,Russia,13892
8666,2020-12-19,Tatarstan Republic,Russia,10445
8667,2020-12-19,Tomsk Oblast,Russia,17353
8668,2020-12-19,Tula Oblast,Russia,17635
8669,2020-12-19,Tver Oblast,Russia,14022
8670,2020-12-19,Tyumen Oblast,Russia,19910
8671,2020-12-19,Tyva Republic,Russia,12782
8672,2020-12-19,Udmurt Republic,Russia,13397
8673,2020-12-19,Ulyanovsk Oblast,Russia,29890
8674,2020-12-19,Vladimir Oblast,Russia,14526
8675,2020-12-19,Volgograd Oblast,Russia,30239
8676,2020-12-19,Vologda Oblast,Russia,14063
8677,2020-12-19,Voronezh Oblast,Russia,39530
8678,2020-12-19,Yamalo-Nenets Autonomous Okrug,Russia,21891
8679,2020-12-19,Yaroslavl Oblast,Russia,18565
8680,2020-12-19,Zabaykalsky Krai,Russia,21934
8681,2020-12-19,Andalusia,Spain,10671
8682,2020-12-19,Aragon,Spain,3772
8683,2020-12-19,Asturias,Spain,1063
8684,2020-12-19,Baleares,Spain,1533
8685,2020-12-19,C. Valenciana,Spain,9970
8686,2020-12-19,Canarias,Spain,1537
8687,2020-12-19,Cantabria,Spain,2287
8688,2020-12-19,Castilla - La Mancha,Spain,6392
8689,2020-12-19,Castilla y Leon,Spain,8716
8690,2020-12-19,Catalonia,Spain,26203
8691,2020-12-19,Ceuta,Spain,163
8692,2020-12-19,Extremadura,Spain,2652
8693,2020-12-19,Galicia,Spain,9204
8694,2020-12-19,La Rioja,Spain,3107
8695,2020-12-19,Madrid,Spain,40736
8696,2020-12-19,Melilla,Spain,125
8697,2020-12-19,Murcia,Spain,2180
8698,2020-12-19,Navarra,Spain,3905
8699,2020-12-19,Pais Vasco,Spain,16160
8700,2020-12-19,Unknown,Spain,0
8701,2020-12-19,Blekinge,Sweden,0
8702,2020-12-19,Dalarna,Sweden,0
8703,2020-12-19,Gavleborg,Sweden,0
8704,2020-12-19,Gotland,Sweden,0
8705,2020-12-19,Halland,Sweden,0
8706,2020-12-19,Jamtland Harjedalen,Sweden,0
8707,2020-12-19,Jonkoping,Sweden,0
8708,2020-12-19,Kalmar,Sweden,0
8709,2020-12-19,Kronoberg,Sweden,0
8710,2020-12-19,Norrbotten,Sweden,0
8711,2020-12-19,Orebro,Sweden,0
8712,2020-12-19,Ostergotland,Sweden,0
8713,2020-12-19,Skane,Sweden,0
8714,2020-12-19,Sormland,Sweden,0
8715,2020-12-19,Stockholm,Sweden,0
8716,2020-12-19,Uppsala,Sweden,0
8717,2020-12-19,Varmland,Sweden,0
8718,2020-12-19,Vasterbotten,Sweden,0
8719,2020-12-19,Vasternorrland,Sweden,0
8720,2020-12-19,Vastmanland,Sweden,0
8721,2020-12-19,Vastra Gotaland,Sweden,0
8722,2020-12-19,Alabama,US,0
8723,2020-12-19,Alaska,US,0
8724,2020-12-19,Arizona,US,0
8725,2020-12-19,Arkansas,US,0
8726,2020-12-19,California,US,0
8727,2020-12-19,Colorado,US,0
8728,2020-12-19,Connecticut,US,0
8729,2020-12-19,Delaware,US,0
8730,2020-12-19,District of Columbia,US,0
8731,2020-12-19,Florida,US,0
8732,2020-12-19,Georgia,US,0
8733,2020-12-19,Guam,US,0
8734,2020-12-19,Hawaii,US,0
8735,2020-12-19,Idaho,US,0
8736,2020-12-19,Illinois,US,0
8737,2020-12-19,Indiana,US,0
8738,2020-12-19,Iowa,US,0
8739,2020-12-19,Kansas,US,0
8740,2020-12-19,Kentucky,US,0
8741,2020-12-19,Louisiana,US,0
8742,2020-12-19,Maine,US,0
8743,2020-12-19,Maryland,US,0
8744,2020-12-19,Massachusetts,US,0
8745,2020-12-19,Michigan,US,0
8746,2020-12-19,Minnesota,US,0
8747,2020-12-19,Mississippi,US,0
8748,2020-12-19,Missouri,US,0
8749,2020-12-19,Montana,US,0
8750,2020-12-19,Nebraska,US,0
8751,2020-12-19,Nevada,US,0
8752,2020-12-19,New Hampshire,US,0
8753,2020-12-19,New Jersey,US,0
8754,2020-12-19,New Mexico,US,0
8755,2020-12-19,New York,US,0
8756,2020-12-19,North Carolina,US,0
8757,2020-12-19,North Dakota,US,0
8758,2020-12-19,Northern Mariana Islands,US,0
8759,2020-12-19,Ohio,US,0
8760,2020-12-19,Oklahoma,US,0
8761,2020-12-19,Oregon,US,0
8762,2020-12-19,Pennsylvania,US,0
8763,2020-12-19,Puerto Rico,US,0
8764,2020-12-19,Recovered,US,0
8765,2020-12-19,Rhode Island,US,0
8766,2020-12-19,South Carolina,US,0
8767,2020-12-19,South Dakota,US,0
8768,2020-12-19,Tennessee,US,0
8769,2020-12-19,Texas,US,0
8770,2020-12-19,Utah,US,0
8771,2020-12-19,Vermont,US,0
8772,2020-12-19,Virgin Islands,US,0
8773,2020-12-19,Virginia,US,0
8774,2020-12-19,Washington,US,0
8775,2020-12-19,West Virginia,US,0
8776,2020-12-19,Wisconsin,US,0
8777,2020-12-19,Wyoming,US,0
8778,2020-12-19,Cherkasy Oblast,Ukraine,15934
8779,2020-12-19,Chernihiv Oblast,Ukraine,11377
8780,2020-12-19,Chernivtsi Oblast,Ukraine,23976
8781,2020-12-19,Crimea Republic*,Ukraine,15920
8782,2020-12-19,Dnipropetrovsk Oblast,Ukraine,39263
8783,2020-12-19,Donetsk Oblast,Ukraine,21225
8784,2020-12-19,Ivano-Frankivsk Oblast,Ukraine,18311
8785,2020-12-19,Kharkiv Oblast,Ukraine,49042
8786,2020-12-19,Kherson Oblast,Ukraine,6239
8787,2020-12-19,Khmelnytskyi Oblast,Ukraine,27669
8788,2020-12-19,Kiev,Ukraine,31215
8789,2020-12-19,Kiev Oblast,Ukraine,23476
8790,2020-12-19,Kirovohrad Oblast,Ukraine,3155
8791,2020-12-19,Luhansk Oblast,Ukraine,6186
8792,2020-12-19,Lviv Oblast,Ukraine,40657
8793,2020-12-19,Mykolaiv Oblast,Ukraine,11750
8794,2020-12-19,Odessa Oblast,Ukraine,24281
8795,2020-12-19,Poltava Oblast,Ukraine,21932
8796,2020-12-19,Rivne Oblast,Ukraine,32185
8797,2020-12-19,Sevastopol*,Ukraine,5315
8798,2020-12-19,Sumy Oblast,Ukraine,27735
8799,2020-12-19,Ternopil Oblast,Ukraine,27404
8800,2020-12-19,Vinnytsia Oblast,Ukraine,12639
8801,2020-12-19,Volyn Oblast,Ukraine,22997
8802,2020-12-19,Zakarpattia Oblast,Ukraine,20466
8803,2020-12-19,Zaporizhia Oblast,Ukraine,14487
8804,2020-12-19,Zhytomyr Oblast,Ukraine,27621
8805,2020-12-19,Anguilla,United Kingdom,10
8806,2020-12-19,Bermuda,United Kingdom,261
8807,2020-12-19,British Virgin Islands,United Kingdom,73
8808,2020-12-19,Cayman Islands,United Kingdom,282
8809,2020-12-19,Channel Islands,United Kingdom,1470
8810,2020-12-19,England,United Kingdom,0
8811,2020-12-19,Falkland Islands (Malvinas),United Kingdom,17
8812,2020-12-19,Gibraltar,United Kingdom,1054
8813,2020-12-19,Isle of Man,United Kingdom,344
8814,2020-12-19,Montserrat,United Kingdom,12
8815,2020-12-19,Northern Ireland,United Kingdom,0
8816,2020-12-19,Scotland,United Kingdom,0
8817,2020-12-19,Turks and Caicos Islands,United Kingdom,741
8818,2020-12-19,Unknown,United Kingdom,0
8819,2020-12-19,Wales,United Kingdom,0
8820,2020-12-20,Australian Capital Territory,Australia,114
8821,2020-12-20,New South Wales,Australia,3192
8822,2020-12-20,Northern Territory,Australia,59
8823,2020-12-20,Queensland,Australia,1214
8824,2020-12-20,South Australia,Australia,559
8825,2020-12-20,Tasmania,Australia,217
8826,2020-12-20,Victoria,Australia,19524
8827,2020-12-20,Western Australia,Australia,825
8828,2020-12-20,Antwerp,Belgium,0
8829,2020-12-20,Brussels,Belgium,0
8830,2020-12-20,East Flanders,Belgium,0
8831,2020-12-20,Flemish Brabant,Belgium,0
8832,2020-12-20,Hainaut,Belgium,0
8833,2020-12-20,Liege,Belgium,0
8834,2020-12-20,Limburg,Belgium,0
8835,2020-12-20,Luxembourg,Belgium,0
8836,2020-12-20,Namur,Belgium,0
8837,2020-12-20,Unknown,Belgium,0
8838,2020-12-20,Walloon Brabant,Belgium,0
8839,2020-12-20,West Flanders,Belgium,0
8840,2020-12-20,Acre,Brazil,33012
8841,2020-12-20,Alagoas,Brazil,96246
8842,2020-12-20,Amapa,Brazil,50874
8843,2020-12-20,Amazonas,Brazil,163697
8844,2020-12-20,Bahia,Brazil,446908
8845,2020-12-20,Ceara,Brazil,261477
8846,2020-12-20,Distrito Federal,Brazil,232565
8847,2020-12-20,Espirito Santo,Brazil,208518
8848,2020-12-20,Goias,Brazil,289333
8849,2020-12-20,Maranhao,Brazil,189575
8850,2020-12-20,Mato Grosso,Brazil,162438
8851,2020-12-20,Mato Grosso do Sul,Brazil,103969
8852,2020-12-20,Minas Gerais,Brazil,446562
8853,2020-12-20,Para,Brazil,266737
8854,2020-12-20,Paraiba,Brazil,123295
8855,2020-12-20,Parana,Brazil,265928
8856,2020-12-20,Pernambuco,Brazil,176301
8857,2020-12-20,Piaui,Brazil,134737
8858,2020-12-20,Rio Grande do Norte,Brazil,59105
8859,2020-12-20,Rio Grande do Sul,Brazil,377004
8860,2020-12-20,Rio de Janeiro,Brazil,372768
8861,2020-12-20,Rondonia,Brazil,76960
8862,2020-12-20,Roraima,Brazil,64372
8863,2020-12-20,Santa Catarina,Brazil,421952
8864,2020-12-20,Sao Paulo,Brazil,1196775
8865,2020-12-20,Sergipe,Brazil,89603
8866,2020-12-20,Tocantins,Brazil,78227
8867,2020-12-20,Alberta,Canada,68832
8868,2020-12-20,British Columbia,Canada,33589
8869,2020-12-20,Diamond Princess,Canada,0
8870,2020-12-20,Grand Princess,Canada,13
8871,2020-12-20,Manitoba,Canada,16406
8872,2020-12-20,New Brunswick,Canada,520
8873,2020-12-20,Newfoundland and Labrador,Canada,342
8874,2020-12-20,Northwest Territories,Canada,15
8875,2020-12-20,Nova Scotia,Canada,1334
8876,2020-12-20,Nunavut,Canada,225
8877,2020-12-20,Ontario,Canada,136785
8878,2020-12-20,Prince Edward Island,Canada,73
8879,2020-12-20,Quebec,Canada,149245
8880,2020-12-20,Repatriated Travellers,Canada,13
8881,2020-12-20,Saskatchewan,Canada,9452
8882,2020-12-20,Yukon,Canada,57
8883,2020-12-20,Antofagasta,Chile,21941
8884,2020-12-20,Araucania,Chile,19479
8885,2020-12-20,Arica y Parinacota,Chile,10153
8886,2020-12-20,Atacama,Chile,8161
8887,2020-12-20,Aysen,Chile,1316
8888,2020-12-20,Biobio,Chile,39739
8889,2020-12-20,Coquimbo,Chile,13206
8890,2020-12-20,Los Lagos,Chile,22153
8891,2020-12-20,Los Rios,Chile,7059
8892,2020-12-20,Magallanes,Chile,15264
8893,2020-12-20,Maule,Chile,21567
8894,2020-12-20,Metropolitana,Chile,298809
8895,2020-12-20,Nuble,Chile,9246
8896,2020-12-20,OHiggins,Chile,19861
8897,2020-12-20,Tarapaca,Chile,14044
8898,2020-12-20,Unknown,Chile,44
8899,2020-12-20,Valparaiso,Chile,32291
8900,2020-12-20,Anhui,China,986
8901,2020-12-20,Beijing,China,940
8902,2020-12-20,Chongqing,China,584
8903,2020-12-20,Fujian,China,478
8904,2020-12-20,Gansu,China,180
8905,2020-12-20,Guangdong,China,1979
8906,2020-12-20,Guangxi,China,261
8907,2020-12-20,Guizhou,China,145
8908,2020-12-20,Hainan,China,165
8909,2020-12-20,Hebei,China,367
8910,2020-12-20,Heilongjiang,China,936
8911,2020-12-20,Henan,China,1269
8912,2020-12-20,Hong Kong,China,6737
8913,2020-12-20,Hubei,China,63637
8914,2020-12-20,Hunan,China,1016
8915,2020-12-20,Inner Mongolia,China,326
8916,2020-12-20,Jiangsu,China,678
8917,2020-12-20,Jiangxi,China,934
8918,2020-12-20,Jilin,China,155
8919,2020-12-20,Liaoning,China,287
8920,2020-12-20,Macau,China,46
8921,2020-12-20,Ningxia,China,75
8922,2020-12-20,Qinghai,China,18
8923,2020-12-20,Shaanxi,China,485
8924,2020-12-20,Shandong,China,841
8925,2020-12-20,Shanghai,China,1346
8926,2020-12-20,Shanxi,China,220
8927,2020-12-20,Sichuan,China,800
8928,2020-12-20,Tianjin,China,296
8929,2020-12-20,Tibet,China,1
8930,2020-12-20,Xinjiang,China,977
8931,2020-12-20,Yunnan,China,211
8932,2020-12-20,Zhejiang,China,1290
8933,2020-12-20,Amazonas,Colombia,3046
8934,2020-12-20,Antioquia,Colombia,220055
8935,2020-12-20,Arauca,Colombia,4132
8936,2020-12-20,Atlantico,Colombia,79884
8937,2020-12-20,Bolivar,Colombia,42883
8938,2020-12-20,Boyaca,Colombia,23381
8939,2020-12-20,Caldas,Colombia,27019
8940,2020-12-20,Capital District,Colombia,384310
8941,2020-12-20,Caqueta,Colombia,12941
8942,2020-12-20,Casanare,Colombia,7455
8943,2020-12-20,Cauca,Colombia,15652
8944,2020-12-20,Cesar,Colombia,29268
8945,2020-12-20,Choco,Colombia,4404
8946,2020-12-20,Cordoba,Colombia,26281
8947,2020-12-20,Cundinamarca,Colombia,55373
8948,2020-12-20,Guainia,Colombia,1196
8949,2020-12-20,Guaviare,Colombia,1845
8950,2020-12-20,Huila,Colombia,30693
8951,2020-12-20,La Guajira,Colombia,12216
8952,2020-12-20,Magdalena,Colombia,20665
8953,2020-12-20,Meta,Colombia,29564
8954,2020-12-20,Narino,Colombia,25729
8955,2020-12-20,Norte de Santander,Colombia,31790
8956,2020-12-20,Putumayo,Colombia,4877
8957,2020-12-20,Quindio,Colombia,18868
8958,2020-12-20,Risaralda,Colombia,25811
8959,2020-12-20,San Andres y Providencia,Colombia,2311
8960,2020-12-20,Santander,Colombia,55003
8961,2020-12-20,Sucre,Colombia,15936
8962,2020-12-20,Tolima,Colombia,33497
8963,2020-12-20,Unknown,Colombia,0
8964,2020-12-20,Valle del Cauca,Colombia,114281
8965,2020-12-20,Vaupes,Colombia,1108
8966,2020-12-20,Vichada,Colombia,1069
8967,2020-12-20,Faroe Islands,Denmark,516
8968,2020-12-20,Greenland,Denmark,19
8969,2020-12-20,French Guiana,France,9995
8970,2020-12-20,French Polynesia,France,4842
8971,2020-12-20,Guadeloupe,France,2242
8972,2020-12-20,Martinique,France,98
8973,2020-12-20,Mayotte,France,2964
8974,2020-12-20,New Caledonia,France,35
8975,2020-12-20,Reunion,France,8219
8976,2020-12-20,Saint Barthelemy,France,161
8977,2020-12-20,Saint Pierre and Miquelon,France,14
8978,2020-12-20,St Martin,France,780
8979,2020-12-20,Baden-Wurttemberg,Germany,151472
8980,2020-12-20,Bayern,Germany,215203
8981,2020-12-20,Berlin,Germany,65841
8982,2020-12-20,Brandenburg,Germany,23555
8983,2020-12-20,Bremen,Germany,10378
8984,2020-12-20,Hamburg,Germany,24014
8985,2020-12-20,Hessen,Germany,88903
8986,2020-12-20,Mecklenburg-Vorpommern,Germany,6743
8987,2020-12-20,Niedersachsen,Germany,77397
8988,2020-12-20,Nordrhein-Westfalen,Germany,270511
8989,2020-12-20,Rheinland-Pfalz,Germany,43050
8990,2020-12-20,Saarland,Germany,14598
8991,2020-12-20,Sachsen,Germany,65100
8992,2020-12-20,Sachsen-Anhalt,Germany,14139
8993,2020-12-20,Schleswig-Holstein,Germany,15295
8994,2020-12-20,Thuringen,Germany,20916
8995,2020-12-20,Unknown,Germany,0
8996,2020-12-20,Andaman and Nicobar Islands,India,4719
8997,2020-12-20,Andhra Pradesh,India,866856
8998,2020-12-20,Arunachal Pradesh,India,16333
8999,2020-12-20,Assam,India,210808
9000,2020-12-20,Bihar,India,239109
9001,2020-12-20,Chandigarh,India,18244
9002,2020-12-20,Chhattisgarh,India,246054
9003,2020-12-20,Dadra and Nagar Haveli and Daman and Diu,India,3352
9004,2020-12-20,Delhi,India,595305
9005,2020-12-20,Goa,India,48280
9006,2020-12-20,Gujarat,India,217935
9007,2020-12-20,Haryana,India,248172
9008,2020-12-20,Himachal Pradesh,India,45174
9009,2020-12-20,Jammu and Kashmir,India,112093
9010,2020-12-20,Jharkhand,India,110125
9011,2020-12-20,Karnataka,India,881882
9012,2020-12-20,Kerala,India,636814
9013,2020-12-20,Ladakh,India,8723
9014,2020-12-20,Lakshadweep,India,0
9015,2020-12-20,Madhya Pradesh,India,215211
9016,2020-12-20,Maharashtra,India,1781841
9017,2020-12-20,Manipur,India,25512
9018,2020-12-20,Meghalaya,India,12531
9019,2020-12-20,Mizoram,India,3957
9020,2020-12-20,Nagaland,India,11230
9021,2020-12-20,Odisha,India,321309
9022,2020-12-20,Puducherry,India,36752
9023,2020-12-20,Punjab,India,151679
9024,2020-12-20,Rajasthan,India,282631
9025,2020-12-20,Sikkim,India,5037
9026,2020-12-20,Tamil Nadu,India,784117
9027,2020-12-20,Telangana,India,273013
9028,2020-12-20,Tripura,India,32532
9029,2020-12-20,Unknown,India,0
9030,2020-12-20,Uttar Pradesh,India,547631
9031,2020-12-20,Uttarakhand,India,78371
9032,2020-12-20,West Bengal,India,507070
9033,2020-12-20,Abruzzo,Italy,19195
9034,2020-12-20,Basilicata,Italy,3760
9035,2020-12-20,Calabria,Italy,11999
9036,2020-12-20,Campania,Italy,92927
9037,2020-12-20,Emilia-Romagna,Italy,85872
9038,2020-12-20,Friuli Venezia Giulia,Italy,29645
9039,2020-12-20,Lazio,Italy,67945
9040,2020-12-20,Liguria,Italy,47429
9041,2020-12-20,Lombardia,Italy,365440
9042,2020-12-20,Marche,Italy,25358
9043,2020-12-20,Molise,Italy,3060
9044,2020-12-20,P.A. Bolzano,Italy,16379
9045,2020-12-20,P.A. Trento,Italy,16785
9046,2020-12-20,Piemonte,Italy,142436
9047,2020-12-20,Puglia,Italy,24263
9048,2020-12-20,Sardegna,Italy,11746
9049,2020-12-20,Sicilia,Italy,47763
9050,2020-12-20,Toscana,Italy,98859
9051,2020-12-20,Umbria,Italy,22604
9052,2020-12-20,Valle d'Aosta,Italy,6149
9053,2020-12-20,Veneto,Italy,109856
9054,2020-12-20,Aichi,Japan,11130
9055,2020-12-20,Akita,Japan,89
9056,2020-12-20,Aomori,Japan,344
9057,2020-12-20,Chiba,Japan,7559
9058,2020-12-20,Ehime,Japan,312
9059,2020-12-20,Fukui,Japan,312
9060,2020-12-20,Fukuoka,Japan,6046
9061,2020-12-20,Fukushima,Japan,534
9062,2020-12-20,Gifu,Japan,1276
9063,2020-12-20,Gunma,Japan,1434
9064,2020-12-20,Hiroshima,Japan,1117
9065,2020-12-20,Hokkaido,Japan,9673
9066,2020-12-20,Hyogo,Japan,6892
9067,2020-12-20,Ibaraki,Japan,1794
9068,2020-12-20,Ishikawa,Japan,828
9069,2020-12-20,Iwate,Japan,196
9070,2020-12-20,Kagawa,Japan,165
9071,2020-12-20,Kagoshima,Japan,711
9072,2020-12-20,Kanagawa,Japan,14188
9073,2020-12-20,Kochi,Japan,294
9074,2020-12-20,Kumamoto,Japan,1085
9075,2020-12-20,Kyoto,Japan,2922
9076,2020-12-20,Mie,Japan,931
9077,2020-12-20,Miyagi,Japan,1311
9078,2020-12-20,Miyazaki,Japan,569
9079,2020-12-20,Nagano,Japan,851
9080,2020-12-20,Nagasaki,Japan,277
9081,2020-12-20,Nara,Japan,1363
9082,2020-12-20,Niigata,Japan,353
9083,2020-12-20,Oita,Japan,438
9084,2020-12-20,Okayama,Japan,642
9085,2020-12-20,Okinawa,Japan,4533
9086,2020-12-20,Osaka,Japan,22146
9087,2020-12-20,Port Quarantine,Japan,1607
9088,2020-12-20,Saga,Japan,359
9089,2020-12-20,Saitama,Japan,9127
9090,2020-12-20,Shiga,Japan,820
9091,2020-12-20,Shimane,Japan,163
9092,2020-12-20,Shizuoka,Japan,1683
9093,2020-12-20,Tochigi,Japan,726
9094,2020-12-20,Tokushima,Japan,176
9095,2020-12-20,Tokyo,Japan,44151
9096,2020-12-20,Tottori,Japan,59
9097,2020-12-20,Toyama,Japan,437
9098,2020-12-20,Unknown,Japan,8
9099,2020-12-20,Wakayama,Japan,510
9100,2020-12-20,Yamagata,Japan,192
9101,2020-12-20,Yamaguchi,Japan,397
9102,2020-12-20,Yamanashi,Japan,422
9103,2020-12-20,Aguascalientes,Mexico,0
9104,2020-12-20,Baja California,Mexico,0
9105,2020-12-20,Baja California Sur,Mexico,0
9106,2020-12-20,Campeche,Mexico,0
9107,2020-12-20,Chiapas,Mexico,0
9108,2020-12-20,Chihuahua,Mexico,0
9109,2020-12-20,Ciudad de Mexico,Mexico,0
9110,2020-12-20,Coahuila,Mexico,0
9111,2020-12-20,Colima,Mexico,0
9112,2020-12-20,Durango,Mexico,0
9113,2020-12-20,Guanajuato,Mexico,0
9114,2020-12-20,Guerrero,Mexico,0
9115,2020-12-20,Hidalgo,Mexico,0
9116,2020-12-20,Jalisco,Mexico,0
9117,2020-12-20,Mexico,Mexico,0
9118,2020-12-20,Michoacan,Mexico,0
9119,2020-12-20,Morelos,Mexico,0
9120,2020-12-20,Nayarit,Mexico,0
9121,2020-12-20,Nuevo Leon,Mexico,0
9122,2020-12-20,Oaxaca,Mexico,0
9123,2020-12-20,Puebla,Mexico,0
9124,2020-12-20,Queretaro,Mexico,0
9125,2020-12-20,Quintana Roo,Mexico,0
9126,2020-12-20,San Luis Potosi,Mexico,0
9127,2020-12-20,Sinaloa,Mexico,0
9128,2020-12-20,Sonora,Mexico,0
9129,2020-12-20,Tabasco,Mexico,0
9130,2020-12-20,Tamaulipas,Mexico,0
9131,2020-12-20,Tlaxcala,Mexico,0
9132,2020-12-20,Unknown,Mexico,971115
9133,2020-12-20,Veracruz,Mexico,0
9134,2020-12-20,Yucatan,Mexico,0
9135,2020-12-20,Zacatecas,Mexico,0
9136,2020-12-20,Aruba,Netherlands,4937
9137,2020-12-20,"Bonaire, Sint Eustatius and Saba",Netherlands,172
9138,2020-12-20,Curacao,Netherlands,2249
9139,2020-12-20,Drenthe,Netherlands,0
9140,2020-12-20,Flevoland,Netherlands,0
9141,2020-12-20,Friesland,Netherlands,0
9142,2020-12-20,Gelderland,Netherlands,0
9143,2020-12-20,Groningen,Netherlands,0
9144,2020-12-20,Limburg,Netherlands,0
9145,2020-12-20,Noord-Brabant,Netherlands,0
9146,2020-12-20,Noord-Holland,Netherlands,0
9147,2020-12-20,Overijssel,Netherlands,0
9148,2020-12-20,Sint Maarten,Netherlands,1159
9149,2020-12-20,Unknown,Netherlands,0
9150,2020-12-20,Utrecht,Netherlands,0
9151,2020-12-20,Zeeland,Netherlands,0
9152,2020-12-20,Zuid-Holland,Netherlands,0
9153,2020-12-20,Azad Jammu and Kashmir,Pakistan,6763
9154,2020-12-20,Balochistan,Pakistan,17309
9155,2020-12-20,Gilgit-Baltistan,Pakistan,4617
9156,2020-12-20,Islamabad,Pakistan,30136
9157,2020-12-20,Khyber Pakhtunkhwa,Pakistan,48903
9158,2020-12-20,Punjab,Pakistan,119897
9159,2020-12-20,Sindh,Pakistan,179780
9160,2020-12-20,Amazonas,Peru,0
9161,2020-12-20,Ancash,Peru,0
9162,2020-12-20,Apurimac,Peru,0
9163,2020-12-20,Arequipa,Peru,0
9164,2020-12-20,Ayacucho,Peru,0
9165,2020-12-20,Cajamarca,Peru,0
9166,2020-12-20,Callao,Peru,0
9167,2020-12-20,Cusco,Peru,0
9168,2020-12-20,Huancavelica,Peru,0
9169,2020-12-20,Huanuco,Peru,0
9170,2020-12-20,Ica,Peru,0
9171,2020-12-20,Junin,Peru,0
9172,2020-12-20,La Libertad,Peru,0
9173,2020-12-20,Lambayeque,Peru,0
9174,2020-12-20,Lima,Peru,0
9175,2020-12-20,Loreto,Peru,0
9176,2020-12-20,Madre de Dios,Peru,0
9177,2020-12-20,Moquegua,Peru,0
9178,2020-12-20,Pasco,Peru,0
9179,2020-12-20,Piura,Peru,0
9180,2020-12-20,Puno,Peru,0
9181,2020-12-20,San Martin,Peru,0
9182,2020-12-20,Tacna,Peru,0
9183,2020-12-20,Tumbes,Peru,0
9184,2020-12-20,Ucayali,Peru,0
9185,2020-12-20,Unknown,Peru,930410
9186,2020-12-20,Adygea Republic,Russia,7893
9187,2020-12-20,Altai Krai,Russia,27784
9188,2020-12-20,Altai Republic,Russia,12361
9189,2020-12-20,Amur Oblast,Russia,12653
9190,2020-12-20,Arkhangelsk Oblast,Russia,29547
9191,2020-12-20,Astrakhan Oblast,Russia,11662
9192,2020-12-20,Bashkortostan Republic,Russia,13683
9193,2020-12-20,Belgorod Oblast,Russia,17882
9194,2020-12-20,Bryansk Oblast,Russia,18660
9195,2020-12-20,Buryatia Republic,Russia,21094
9196,2020-12-20,Chechen Republic,Russia,3281
9197,2020-12-20,Chelyabinsk Oblast,Russia,22862
9198,2020-12-20,Chukotka Autonomous Okrug,Russia,427
9199,2020-12-20,Chuvashia Republic,Russia,13329
9200,2020-12-20,Dagestan Republic,Russia,18581
9201,2020-12-20,Ingushetia Republic,Russia,9311
9202,2020-12-20,Irkutsk Oblast,Russia,32720
9203,2020-12-20,Ivanovo Oblast,Russia,14139
9204,2020-12-20,Jewish Autonomous Okrug,Russia,2400
9205,2020-12-20,Kabardino-Balkarian Republic,Russia,12438
9206,2020-12-20,Kaliningrad Oblast,Russia,12079
9207,2020-12-20,Kalmykia Republic,Russia,11164
9208,2020-12-20,Kaluga Oblast,Russia,17744
9209,2020-12-20,Kamchatka Krai,Russia,8101
9210,2020-12-20,Karachay-Cherkess Republic,Russia,12484
9211,2020-12-20,Karelia Republic,Russia,15649
9212,2020-12-20,Kemerovo Oblast,Russia,20752
