,Date,State,Country,Deaths
9289,2020-12-20,Blekinge,Sweden,33
9290,2020-12-20,Dalarna,Sweden,217
9291,2020-12-20,Gavleborg,Sweden,265
9292,2020-12-20,Gotland,Sweden,22
9293,2020-12-20,Halland,Sweden,126
9294,2020-12-20,Jamtland Harjedalen,Sweden,70
9295,2020-12-20,Jonkoping,Sweden,282
9296,2020-12-20,Kalmar,Sweden,96
9297,2020-12-20,Kronoberg,Sweden,169
9298,2020-12-20,Norrbotten,Sweden,127
9299,2020-12-20,Orebro,Sweden,206
9300,2020-12-20,Ostergotland,Sweden,349
9301,2020-12-20,Skane,Sweden,584
9302,2020-12-20,Sormland,Sweden,298
9303,2020-12-20,Stockholm,Sweden,3064
9304,2020-12-20,Uppsala,Sweden,341
9305,2020-12-20,Varmland,Sweden,110
9306,2020-12-20,Vasterbotten,Sweden,64
9307,2020-12-20,Vasternorrland,Sweden,189
9308,2020-12-20,Vastmanland,Sweden,238
9309,2020-12-20,Vastra Gotaland,Sweden,1143
9310,2020-12-20,Alabama,US,4389
9311,2020-12-20,Alaska,US,184
9312,2020-12-20,Arizona,US,7937
9313,2020-12-20,Arkansas,US,3191
9314,2020-12-20,California,US,22582
9315,2020-12-20,Colorado,US,4339
9316,2020-12-20,Connecticut,US,5581
9317,2020-12-20,Delaware,US,858
9318,2020-12-20,District of Columbia,US,730
9319,2020-12-20,Florida,US,20473
9320,2020-12-20,Georgia,US,10381
9321,2020-12-20,Guam,US,119
9322,2020-12-20,Hawaii,US,281
9323,2020-12-20,Idaho,US,1275
9324,2020-12-20,Illinois,US,16326
9325,2020-12-20,Indiana,US,7338
9326,2020-12-20,Iowa,US,3532
9327,2020-12-20,Kansas,US,2341
9328,2020-12-20,Kentucky,US,2371
9329,2020-12-20,Louisiana,US,6994
9330,2020-12-20,Maine,US,292
9331,2020-12-20,Maryland,US,5412
9332,2020-12-20,Massachusetts,US,11657
9333,2020-12-20,Michigan,US,12074
9334,2020-12-20,Minnesota,US,4839
9335,2020-12-20,Mississippi,US,4390
9336,2020-12-20,Missouri,US,5048
9337,2020-12-20,Montana,US,864
9338,2020-12-20,Nebraska,US,1475
9339,2020-12-20,Nevada,US,2749
9340,2020-12-20,New Hampshire,US,650
9341,2020-12-20,New Jersey,US,18173
9342,2020-12-20,New Mexico,US,2155
9343,2020-12-20,New York,US,36318
9344,2020-12-20,North Carolina,US,6184
9345,2020-12-20,North Dakota,US,1231
9346,2020-12-20,Northern Mariana Islands,US,2
9347,2020-12-20,Ohio,US,8031
9348,2020-12-20,Oklahoma,US,2189
9349,2020-12-20,Oregon,US,1340
9350,2020-12-20,Pennsylvania,US,13754
9351,2020-12-20,Puerto Rico,US,1342
9352,2020-12-20,Recovered,US,0
9353,2020-12-20,Rhode Island,US,1625
9354,2020-12-20,South Carolina,US,4895
9355,2020-12-20,South Dakota,US,1350
9356,2020-12-20,Tennessee,US,5960
9357,2020-12-20,Texas,US,25714
9358,2020-12-20,Utah,US,1148
9359,2020-12-20,Vermont,US,108
9360,2020-12-20,Virgin Islands,US,23
9361,2020-12-20,Virginia,US,4643
9362,2020-12-20,Washington,US,3104
9363,2020-12-20,West Virginia,US,1122
9364,2020-12-20,Wisconsin,US,4722
9365,2020-12-20,Wyoming,US,351
9366,2020-12-20,Cherkasy Oblast,Ukraine,304
9367,2020-12-20,Chernihiv Oblast,Ukraine,301
9368,2020-12-20,Chernivtsi Oblast,Ukraine,736
9369,2020-12-20,Crimea Republic*,Ukraine,413
9370,2020-12-20,Dnipropetrovsk Oblast,Ukraine,1244
9371,2020-12-20,Donetsk Oblast,Ukraine,651
9372,2020-12-20,Ivano-Frankivsk Oblast,Ukraine,769
9373,2020-12-20,Kharkiv Oblast,Ukraine,969
9374,2020-12-20,Kherson Oblast,Ukraine,358
9375,2020-12-20,Khmelnytskyi Oblast,Ukraine,587
9376,2020-12-20,Kiev,Ukraine,1699
9377,2020-12-20,Kiev Oblast,Ukraine,879
9378,2020-12-20,Kirovohrad Oblast,Ukraine,223
9379,2020-12-20,Luhansk Oblast,Ukraine,235
9380,2020-12-20,Lviv Oblast,Ukraine,1630
9381,2020-12-20,Mykolaiv Oblast,Ukraine,427
9382,2020-12-20,Odessa Oblast,Ukraine,885
9383,2020-12-20,Poltava Oblast,Ukraine,665
9384,2020-12-20,Rivne Oblast,Ukraine,474
9385,2020-12-20,Sevastopol*,Ukraine,190
9386,2020-12-20,Sumy Oblast,Ukraine,495
9387,2020-12-20,Ternopil Oblast,Ukraine,437
9388,2020-12-20,Vinnytsia Oblast,Ukraine,353
9389,2020-12-20,Volyn Oblast,Ukraine,480
9390,2020-12-20,Zakarpattia Oblast,Ukraine,605
9391,2020-12-20,Zaporizhia Oblast,Ukraine,459
9392,2020-12-20,Zhytomyr Oblast,Ukraine,604
9393,2020-12-20,Anguilla,United Kingdom,0
9394,2020-12-20,Bermuda,United Kingdom,9
9395,2020-12-20,British Virgin Islands,United Kingdom,1
9396,2020-12-20,Cayman Islands,United Kingdom,2
9397,2020-12-20,Channel Islands,United Kingdom,52
9398,2020-12-20,England,United Kingdom,58566
9399,2020-12-20,Falkland Islands (Malvinas),United Kingdom,0
9400,2020-12-20,Gibraltar,United Kingdom,6
9401,2020-12-20,Isle of Man,United Kingdom,25
9402,2020-12-20,Montserrat,United Kingdom,1
9403,2020-12-20,Northern Ireland,United Kingdom,1183
9404,2020-12-20,Scotland,United Kingdom,4280
9405,2020-12-20,Turks and Caicos Islands,United Kingdom,6
9406,2020-12-20,Unknown,United Kingdom,0
9407,2020-12-20,Wales,United Kingdom,3046
9408,2020-12-21,Australian Capital Territory,Australia,3
9409,2020-12-21,New South Wales,Australia,53
9410,2020-12-21,Northern Territory,Australia,0
9411,2020-12-21,Queensland,Australia,6
9412,2020-12-21,South Australia,Australia,4
9413,2020-12-21,Tasmania,Australia,13
9414,2020-12-21,Victoria,Australia,820
9415,2020-12-21,Western Australia,Australia,9
9416,2020-12-21,Antwerp,Belgium,0
9417,2020-12-21,Brussels,Belgium,0
9418,2020-12-21,East Flanders,Belgium,0
9419,2020-12-21,Flemish Brabant,Belgium,0
9420,2020-12-21,Hainaut,Belgium,0
9421,2020-12-21,Liege,Belgium,0
9422,2020-12-21,Limburg,Belgium,0
9423,2020-12-21,Luxembourg,Belgium,0
9424,2020-12-21,Namur,Belgium,0
9425,2020-12-21,Unknown,Belgium,18626
9426,2020-12-21,Walloon Brabant,Belgium,0
9427,2020-12-21,West Flanders,Belgium,0
9428,2020-12-21,Acre,Brazil,765
9429,2020-12-21,Alagoas,Brazil,2410
9430,2020-12-21,Amapa,Brazil,875
9431,2020-12-21,Amazonas,Brazil,5085
9432,2020-12-21,Bahia,Brazil,8807
9433,2020-12-21,Ceara,Brazil,9916
9434,2020-12-21,Distrito Federal,Brazil,4145
9435,2020-12-21,Espirito Santo,Brazil,4760
9436,2020-12-21,Goias,Brazil,6663
9437,2020-12-21,Maranhao,Brazil,4426
9438,2020-12-21,Mato Grosso,Brazil,4271
9439,2020-12-21,Mato Grosso do Sul,Brazil,2051
9440,2020-12-21,Minas Gerais,Brazil,11225
9441,2020-12-21,Para,Brazil,7057
9442,2020-12-21,Paraiba,Brazil,3539
9443,2020-12-21,Parana,Brazil,7312
9444,2020-12-21,Pernambuco,Brazil,9435
9445,2020-12-21,Piaui,Brazil,2765
9446,2020-12-21,Rio Grande do Norte,Brazil,2869
9447,2020-12-21,Rio Grande do Sul,Brazil,8087
9448,2020-12-21,Rio de Janeiro,Brazil,24473
9449,2020-12-21,Rondonia,Brazil,1698
9450,2020-12-21,Roraima,Brazil,772
9451,2020-12-21,Santa Catarina,Brazil,4706
9452,2020-12-21,Sao Paulo,Brazil,45029
9453,2020-12-21,Sergipe,Brazil,2407
9454,2020-12-21,Tocantins,Brazil,1216
9455,2020-12-21,Alberta,Canada,851
9456,2020-12-21,British Columbia,Canada,724
9457,2020-12-21,Diamond Princess,Canada,12
9458,2020-12-21,Grand Princess,Canada,0
9459,2020-12-21,Manitoba,Canada,569
9460,2020-12-21,New Brunswick,Canada,8
9461,2020-12-21,Newfoundland and Labrador,Canada,4
9462,2020-12-21,Northwest Territories,Canada,0
9463,2020-12-21,Nova Scotia,Canada,65
9464,2020-12-21,Nunavut,Canada,1
9465,2020-12-21,Ontario,Canada,4167
9466,2020-12-21,Prince Edward Island,Canada,0
9467,2020-12-21,Quebec,Canada,7736
9468,2020-12-21,Repatriated Travellers,Canada,0
9469,2020-12-21,Saskatchewan,Canada,118
9470,2020-12-21,Yukon,Canada,1
9471,2020-12-21,Antofagasta,Chile,578
9472,2020-12-21,Araucania,Chile,273
9473,2020-12-21,Arica y Parinacota,Chile,217
9474,2020-12-21,Atacama,Chile,112
9475,2020-12-21,Aysen,Chile,15
9476,2020-12-21,Biobio,Chile,715
9477,2020-12-21,Coquimbo,Chile,289
9478,2020-12-21,Los Lagos,Chile,242
9479,2020-12-21,Los Rios,Chile,76
9480,2020-12-21,Magallanes,Chile,224
9481,2020-12-21,Maule,Chile,525
9482,2020-12-21,Metropolitana,Chile,10628
9483,2020-12-21,Nuble,Chile,200
9484,2020-12-21,OHiggins,Chile,574
9485,2020-12-21,Tarapaca,Chile,272
9486,2020-12-21,Unknown,Chile,1
9487,2020-12-21,Valparaiso,Chile,1213
9488,2020-12-21,Anhui,China,6
9489,2020-12-21,Beijing,China,9
9490,2020-12-21,Chongqing,China,6
9491,2020-12-21,Fujian,China,1
9492,2020-12-21,Gansu,China,2
9493,2020-12-21,Guangdong,China,8
9494,2020-12-21,Guangxi,China,2
9495,2020-12-21,Guizhou,China,2
9496,2020-12-21,Hainan,China,6
9497,2020-12-21,Hebei,China,6
9498,2020-12-21,Heilongjiang,China,13
9499,2020-12-21,Henan,China,22
9500,2020-12-21,Hong Kong,China,130
9501,2020-12-21,Hubei,China,4512
9502,2020-12-21,Hunan,China,4
9503,2020-12-21,Inner Mongolia,China,1
9504,2020-12-21,Jiangsu,China,0
9505,2020-12-21,Jiangxi,China,1
9506,2020-12-21,Jilin,China,2
9507,2020-12-21,Liaoning,China,2
9508,2020-12-21,Macau,China,0
9509,2020-12-21,Ningxia,China,0
9510,2020-12-21,Qinghai,China,0
9511,2020-12-21,Shaanxi,China,3
9512,2020-12-21,Shandong,China,7
9513,2020-12-21,Shanghai,China,7
9514,2020-12-21,Shanxi,China,0
9515,2020-12-21,Sichuan,China,3
9516,2020-12-21,Tianjin,China,3
9517,2020-12-21,Tibet,China,0
9518,2020-12-21,Xinjiang,China,3
9519,2020-12-21,Yunnan,China,2
9520,2020-12-21,Zhejiang,China,1
9521,2020-12-21,Amazonas,Colombia,124
9522,2020-12-21,Antioquia,Colombia,4503
9523,2020-12-21,Arauca,Colombia,129
9524,2020-12-21,Atlantico,Colombia,3320
9525,2020-12-21,Bolivar,Colombia,1005
9526,2020-12-21,Boyaca,Colombia,558
9527,2020-12-21,Caldas,Colombia,579
9528,2020-12-21,Capital District,Colombia,9185
9529,2020-12-21,Caqueta,Colombia,509
9530,2020-12-21,Casanare,Colombia,164
9531,2020-12-21,Cauca,Colombia,479
9532,2020-12-21,Cesar,Colombia,962
9533,2020-12-21,Choco,Colombia,168
9534,2020-12-21,Cordoba,Colombia,1667
9535,2020-12-21,Cundinamarca,Colombia,1581
9536,2020-12-21,Guainia,Colombia,19
9537,2020-12-21,Guaviare,Colombia,36
9538,2020-12-21,Huila,Colombia,1059
9539,2020-12-21,La Guajira,Colombia,523
9540,2020-12-21,Magdalena,Colombia,1021
9541,2020-12-21,Meta,Colombia,694
9542,2020-12-21,Narino,Colombia,910
9543,2020-12-21,Norte de Santander,Colombia,1739
9544,2020-12-21,Putumayo,Colombia,235
9545,2020-12-21,Quindio,Colombia,574
9546,2020-12-21,Risaralda,Colombia,679
9547,2020-12-21,San Andres y Providencia,Colombia,36
9548,2020-12-21,Santander,Colombia,2224
9549,2020-12-21,Sucre,Colombia,669
9550,2020-12-21,Tolima,Colombia,1118
9551,2020-12-21,Unknown,Colombia,0
9552,2020-12-21,Valle del Cauca,Colombia,3980
9553,2020-12-21,Vaupes,Colombia,12
9554,2020-12-21,Vichada,Colombia,14
9555,2020-12-21,Faroe Islands,Denmark,0
9556,2020-12-21,Greenland,Denmark,0
9557,2020-12-21,French Guiana,France,71
9558,2020-12-21,French Polynesia,France,103
9559,2020-12-21,Guadeloupe,France,155
9560,2020-12-21,Martinique,France,42
9561,2020-12-21,Mayotte,France,53
9562,2020-12-21,New Caledonia,France,0
9563,2020-12-21,Reunion,France,42
9564,2020-12-21,Saint Barthelemy,France,1
9565,2020-12-21,Saint Pierre and Miquelon,France,0
9566,2020-12-21,St Martin,France,12
9567,2020-12-21,Baden-Wurttemberg,Germany,3969
9568,2020-12-21,Bayern,Germany,5692
9569,2020-12-21,Berlin,Germany,1007
9570,2020-12-21,Brandenburg,Germany,753
9571,2020-12-21,Bremen,Germany,171
9572,2020-12-21,Hamburg,Germany,547
9573,2020-12-21,Hessen,Germany,2147
9574,2020-12-21,Mecklenburg-Vorpommern,Germany,119
9575,2020-12-21,Niedersachsen,Germany,1648
9576,2020-12-21,Nordrhein-Westfalen,Germany,5245
9577,2020-12-21,Rheinland-Pfalz,Germany,1062
9578,2020-12-21,Saarland,Germany,388
9579,2020-12-21,Sachsen,Germany,2252
9580,2020-12-21,Sachsen-Anhalt,Germany,393
9581,2020-12-21,Schleswig-Holstein,Germany,324
9582,2020-12-21,Thuringen,Germany,683
9583,2020-12-21,Unknown,Germany,0
9584,2020-12-21,Andaman and Nicobar Islands,India,61
9585,2020-12-21,Andhra Pradesh,India,7076
9586,2020-12-21,Arunachal Pradesh,India,55
9587,2020-12-21,Assam,India,1017
9588,2020-12-21,Bihar,India,1352
9589,2020-12-21,Chandigarh,India,308
9590,2020-12-21,Chhattisgarh,India,3181
9591,2020-12-21,Dadra and Nagar Haveli and Daman and Diu,India,2
9592,2020-12-21,Delhi,India,10277
9593,2020-12-21,Goa,India,721
9594,2020-12-21,Gujarat,India,4234
9595,2020-12-21,Haryana,India,2821
9596,2020-12-21,Himachal Pradesh,India,876
9597,2020-12-21,Jammu and Kashmir,India,1841
9598,2020-12-21,Jharkhand,India,1010
9599,2020-12-21,Karnataka,India,12009
9600,2020-12-21,Kerala,India,2816
9601,2020-12-21,Ladakh,India,124
9602,2020-12-21,Lakshadweep,India,0
9603,2020-12-21,Madhya Pradesh,India,3481
9604,2020-12-21,Maharashtra,India,48746
9605,2020-12-21,Manipur,India,337
9606,2020-12-21,Meghalaya,India,134
9607,2020-12-21,Mizoram,India,7
9608,2020-12-21,Nagaland,India,73
9609,2020-12-21,Odisha,India,1836
9610,2020-12-21,Puducherry,India,626
9611,2020-12-21,Punjab,India,5201
9612,2020-12-21,Rajasthan,India,2617
9613,2020-12-21,Sikkim,India,124
9614,2020-12-21,Tamil Nadu,India,11983
9615,2020-12-21,Telangana,India,1515
9616,2020-12-21,Tripura,India,380
9617,2020-12-21,Unknown,India,0
9618,2020-12-21,Uttar Pradesh,India,8196
9619,2020-12-21,Uttarakhand,India,1413
9620,2020-12-21,West Bengal,India,9360
9621,2020-12-21,Abruzzo,Italy,1124
9622,2020-12-21,Basilicata,Italy,220
9623,2020-12-21,Calabria,Italy,422
9624,2020-12-21,Campania,Italy,2571
9625,2020-12-21,Emilia-Romagna,Italy,7083
9626,2020-12-21,Friuli Venezia Giulia,Italy,1429
9627,2020-12-21,Lazio,Italy,3292
9628,2020-12-21,Liguria,Italy,2768
9629,2020-12-21,Lombardia,Italy,24379
9630,2020-12-21,Marche,Italy,1476
9631,2020-12-21,Molise,Italy,173
9632,2020-12-21,P.A. Bolzano,Italy,690
9633,2020-12-21,P.A. Trento,Italy,842
9634,2020-12-21,Piemonte,Italy,7528
9635,2020-12-21,Puglia,Italy,2179
9636,2020-12-21,Sardegna,Italy,660
9637,2020-12-21,Sicilia,Italy,2155
9638,2020-12-21,Toscana,Italy,3439
9639,2020-12-21,Umbria,Italy,567
9640,2020-12-21,Valle d'Aosta,Italy,368
9641,2020-12-21,Veneto,Italy,5434
9642,2020-12-21,Aichi,Japan,146
9643,2020-12-21,Akita,Japan,1
9644,2020-12-21,Aomori,Japan,6
9645,2020-12-21,Chiba,Japan,104
9646,2020-12-21,Ehime,Japan,11
9647,2020-12-21,Fukui,Japan,11
9648,2020-12-21,Fukuoka,Japan,112
9649,2020-12-21,Fukushima,Japan,11
9650,2020-12-21,Gifu,Japan,24
9651,2020-12-21,Gunma,Japan,30
9652,2020-12-21,Hiroshima,Japan,14
9653,2020-12-21,Hokkaido,Japan,373
9654,2020-12-21,Hyogo,Japan,125
9655,2020-12-21,Ibaraki,Japan,35
9656,2020-12-21,Ishikawa,Japan,51
9657,2020-12-21,Iwate,Japan,18
9658,2020-12-21,Kagawa,Japan,3
9659,2020-12-21,Kagoshima,Japan,15
9660,2020-12-21,Kanagawa,Japan,232
9661,2020-12-21,Kochi,Japan,5
9662,2020-12-21,Kumamoto,Japan,14
9663,2020-12-21,Kyoto,Japan,41
9664,2020-12-21,Mie,Japan,14
9665,2020-12-21,Miyagi,Japan,11
9666,2020-12-21,Miyazaki,Japan,6
9667,2020-12-21,Nagano,Japan,10
9668,2020-12-21,Nagasaki,Japan,3
9669,2020-12-21,Nara,Japan,19
9670,2020-12-21,Niigata,Japan,3
9671,2020-12-21,Oita,Japan,5
9672,2020-12-21,Okayama,Japan,12
9673,2020-12-21,Okinawa,Japan,80
9674,2020-12-21,Osaka,Japan,421
9675,2020-12-21,Port Quarantine,Japan,1
9676,2020-12-21,Saga,Japan,3
9677,2020-12-21,Saitama,Japan,174
9678,2020-12-21,Shiga,Japan,11
9679,2020-12-21,Shimane,Japan,0
9680,2020-12-21,Shizuoka,Japan,26
9681,2020-12-21,Tochigi,Japan,5
9682,2020-12-21,Tokushima,Japan,10
9683,2020-12-21,Tokyo,Japan,541
9684,2020-12-21,Tottori,Japan,0
9685,2020-12-21,Toyama,Japan,26
9686,2020-12-21,Unknown,Japan,0
9687,2020-12-21,Wakayama,Japan,7
9688,2020-12-21,Yamagata,Japan,3
9689,2020-12-21,Yamaguchi,Japan,2
9690,2020-12-21,Yamanashi,Japan,9
9691,2020-12-21,Aguascalientes,Mexico,1283
9692,2020-12-21,Baja California,Mexico,4962
9693,2020-12-21,Baja California Sur,Mexico,743
9694,2020-12-21,Campeche,Mexico,951
9695,2020-12-21,Chiapas,Mexico,1190
9696,2020-12-21,Chihuahua,Mexico,4241
9697,2020-12-21,Ciudad de Mexico,Mexico,15432
9698,2020-12-21,Coahuila,Mexico,3890
9699,2020-12-21,Colima,Mexico,784
9700,2020-12-21,Durango,Mexico,1453
9701,2020-12-21,Guanajuato,Mexico,4794
9702,2020-12-21,Guerrero,Mexico,2631
9703,2020-12-21,Hidalgo,Mexico,3116
9704,2020-12-21,Jalisco,Mexico,5560
9705,2020-12-21,Mexico,Mexico,17569
9706,2020-12-21,Michoacan,Mexico,2572
9707,2020-12-21,Morelos,Mexico,1374
9708,2020-12-21,Nayarit,Mexico,1016
9709,2020-12-21,Nuevo Leon,Mexico,4926
9710,2020-12-21,Oaxaca,Mexico,2043
9711,2020-12-21,Puebla,Mexico,5460
9712,2020-12-21,Queretaro,Mexico,1746
9713,2020-12-21,Quintana Roo,Mexico,1997
9714,2020-12-21,San Luis Potosi,Mexico,2906
9715,2020-12-21,Sinaloa,Mexico,4133
9716,2020-12-21,Sonora,Mexico,3841
9717,2020-12-21,Tabasco,Mexico,3136
9718,2020-12-21,Tamaulipas,Mexico,3166
9719,2020-12-21,Tlaxcala,Mexico,1337
9720,2020-12-21,Unknown,Mexico,0
9721,2020-12-21,Veracruz,Mexico,6192
9722,2020-12-21,Yucatan,Mexico,2124
9723,2020-12-21,Zacatecas,Mexico,1634
9724,2020-12-21,Aruba,Netherlands,47
9725,2020-12-21,"Bonaire, Sint Eustatius and Saba",Netherlands,3
9726,2020-12-21,Curacao,Netherlands,11
9727,2020-12-21,Drenthe,Netherlands,121
9728,2020-12-21,Flevoland,Netherlands,152
9729,2020-12-21,Friesland,Netherlands,150
9730,2020-12-21,Gelderland,Netherlands,1174
9731,2020-12-21,Groningen,Netherlands,64
9732,2020-12-21,Limburg,Netherlands,953
9733,2020-12-21,Noord-Brabant,Netherlands,2245
9734,2020-12-21,Noord-Holland,Netherlands,1476
9735,2020-12-21,Overijssel,Netherlands,595
9736,2020-12-21,Sint Maarten,Netherlands,26
9737,2020-12-21,Unknown,Netherlands,32
9738,2020-12-21,Utrecht,Netherlands,786
9739,2020-12-21,Zeeland,Netherlands,114
9740,2020-12-21,Zuid-Holland,Netherlands,2629
9741,2020-12-21,Azad Jammu and Kashmir,Pakistan,206
9742,2020-12-21,Balochistan,Pakistan,179
9743,2020-12-21,Gilgit-Baltistan,Pakistan,99
9744,2020-12-21,Islamabad,Pakistan,391
9745,2020-12-21,Khyber Pakhtunkhwa,Pakistan,1546
9746,2020-12-21,Punjab,Pakistan,3638
9747,2020-12-21,Sindh,Pakistan,3333
9748,2020-12-21,Amazonas,Peru,247
9749,2020-12-21,Ancash,Peru,1476
9750,2020-12-21,Apurimac,Peru,154
9751,2020-12-21,Arequipa,Peru,1587
9752,2020-12-21,Ayacucho,Peru,369
9753,2020-12-21,Cajamarca,Peru,593
9754,2020-12-21,Callao,Peru,1947
9755,2020-12-21,Cusco,Peru,521
9756,2020-12-21,Huancavelica,Peru,145
9757,2020-12-21,Huanuco,Peru,477
9758,2020-12-21,Ica,Peru,1769
9759,2020-12-21,Junin,Peru,941
9760,2020-12-21,La Libertad,Peru,2433
9761,2020-12-21,Lambayeque,Peru,1898
9762,2020-12-21,Lima,Peru,16553
9763,2020-12-21,Loreto,Peru,1000
9764,2020-12-21,Madre de Dios,Peru,153
9765,2020-12-21,Moquegua,Peru,298
9766,2020-12-21,Pasco,Peru,132
9767,2020-12-21,Piura,Peru,2184
9768,2020-12-21,Puno,Peru,388
9769,2020-12-21,San Martin,Peru,787
9770,2020-12-21,Tacna,Peru,259
9771,2020-12-21,Tumbes,Peru,338
9772,2020-12-21,Ucayali,Peru,385
9773,2020-12-21,Unknown,Peru,0
9774,2020-12-21,Adygea Republic,Russia,77
9775,2020-12-21,Altai Krai,Russia,753
9776,2020-12-21,Altai Republic,Russia,74
9777,2020-12-21,Amur Oblast,Russia,105
9778,2020-12-21,Arkhangelsk Oblast,Russia,394
9779,2020-12-21,Astrakhan Oblast,Russia,335
9780,2020-12-21,Bashkortostan Republic,Russia,122
9781,2020-12-21,Belgorod Oblast,Russia,201
9782,2020-12-21,Bryansk Oblast,Russia,202
9783,2020-12-21,Buryatia Republic,Russia,538
9784,2020-12-21,Chechen Republic,Russia,87
9785,2020-12-21,Chelyabinsk Oblast,Russia,446
9786,2020-12-21,Chukotka Autonomous Okrug,Russia,4
9787,2020-12-21,Chuvashia Republic,Russia,417
9788,2020-12-21,Dagestan Republic,Russia,1064
9789,2020-12-21,Ingushetia Republic,Russia,124
9790,2020-12-21,Irkutsk Oblast,Russia,1077
9791,2020-12-21,Ivanovo Oblast,Russia,414
9792,2020-12-21,Jewish Autonomous Okrug,Russia,62
9793,2020-12-21,Kabardino-Balkarian Republic,Russia,250
9794,2020-12-21,Kaliningrad Oblast,Russia,148
9795,2020-12-21,Kalmykia Republic,Russia,183
9796,2020-12-21,Kaluga Oblast,Russia,145
9797,2020-12-21,Kamchatka Krai,Russia,82
9798,2020-12-21,Karachay-Cherkess Republic,Russia,38
9799,2020-12-21,Karelia Republic,Russia,139
9800,2020-12-21,Kemerovo Oblast,Russia,445
9801,2020-12-21,Khabarovsk Krai,Russia,193
9802,2020-12-21,Khakassia Republic,Russia,200
9803,2020-12-21,Khanty-Mansi Autonomous Okrug,Russia,497
9804,2020-12-21,Kirov Oblast,Russia,217
9805,2020-12-21,Komi Republic,Russia,511
9806,2020-12-21,Kostroma Oblast,Russia,206
9807,2020-12-21,Krasnodar Krai,Russia,785
9808,2020-12-21,Krasnoyarsk Krai,Russia,1493
9809,2020-12-21,Kurgan Oblast,Russia,143
9810,2020-12-21,Kursk Oblast,Russia,267
9811,2020-12-21,Leningrad Oblast,Russia,200
9812,2020-12-21,Lipetsk Oblast,Russia,198
9813,2020-12-21,Magadan Oblast,Russia,60
9814,2020-12-21,Mari El Republic,Russia,111
9815,2020-12-21,Mordovia Republic,Russia,81
9816,2020-12-21,Moscow,Russia,10394
9817,2020-12-21,Moscow Oblast,Russia,2691
9818,2020-12-21,Murmansk Oblast,Russia,591
9819,2020-12-21,Nenets Autonomous Okrug,Russia,0
9820,2020-12-21,Nizhny Novgorod Oblast,Russia,1470
9821,2020-12-21,North Ossetia - Alania Republic,Russia,85
9822,2020-12-21,Novgorod Oblast,Russia,97
9823,2020-12-21,Novosibirsk Oblast,Russia,881
9824,2020-12-21,Omsk Oblast,Russia,788
9825,2020-12-21,Orel Oblast,Russia,241
9826,2020-12-21,Orenburg Oblast,Russia,295
9827,2020-12-21,Penza Oblast,Russia,291
9828,2020-12-21,Perm Krai,Russia,970
9829,2020-12-21,Primorsky Krai,Russia,322
9830,2020-12-21,Pskov Oblast,Russia,93
9831,2020-12-21,Rostov Oblast,Russia,1828
9832,2020-12-21,Ryazan Oblast,Russia,126
9833,2020-12-21,Saint Petersburg,Russia,6840
9834,2020-12-21,Sakha (Yakutiya) Republic,Russia,348
9835,2020-12-21,Sakhalin Oblast,Russia,12
9836,2020-12-21,Samara Oblast,Russia,540
9837,2020-12-21,Saratov Oblast,Russia,351
9838,2020-12-21,Smolensk Oblast,Russia,307
9839,2020-12-21,Stavropol Krai,Russia,669
9840,2020-12-21,Sverdlovsk Oblast,Russia,1328
9841,2020-12-21,Tambov Oblast,Russia,158
9842,2020-12-21,Tatarstan Republic,Russia,170
9843,2020-12-21,Tomsk Oblast,Russia,201
9844,2020-12-21,Tula Oblast,Russia,636
9845,2020-12-21,Tver Oblast,Russia,432
9846,2020-12-21,Tyumen Oblast,Russia,179
9847,2020-12-21,Tyva Republic,Russia,157
9848,2020-12-21,Udmurt Republic,Russia,357
9849,2020-12-21,Ulyanovsk Oblast,Russia,416
9850,2020-12-21,Vladimir Oblast,Russia,414
9851,2020-12-21,Volgograd Oblast,Russia,405
9852,2020-12-21,Vologda Oblast,Russia,324
9853,2020-12-21,Voronezh Oblast,Russia,945
9854,2020-12-21,Yamalo-Nenets Autonomous Okrug,Russia,304
9855,2020-12-21,Yaroslavl Oblast,Russia,146
9856,2020-12-21,Zabaykalsky Krai,Russia,352
9857,2020-12-21,Andalusia,Spain,4723
9858,2020-12-21,Aragon,Spain,2535
9859,2020-12-21,Asturias,Spain,1276
9860,2020-12-21,Baleares,Spain,437
9861,2020-12-21,C. Valenciana,Spain,2683
9862,2020-12-21,Canarias,Spain,378
9863,2020-12-21,Cantabria,Spain,362
9864,2020-12-21,Castilla - La Mancha,Spain,4009
9865,2020-12-21,Castilla y Leon,Spain,4951
9866,2020-12-21,Catalonia,Spain,8511
9867,2020-12-21,Ceuta,Spain,57
9868,2020-12-21,Extremadura,Spain,1029
9869,2020-12-21,Galicia,Spain,1314
9870,2020-12-21,La Rioja,Spain,577
9871,2020-12-21,Madrid,Spain,11637
9872,2020-12-21,Melilla,Spain,43
9873,2020-12-21,Murcia,Spain,698
9874,2020-12-21,Navarra,Spain,929
9875,2020-12-21,Pais Vasco,Spain,2777
9876,2020-12-21,Unknown,Spain,0
9877,2020-12-21,Blekinge,Sweden,33
9878,2020-12-21,Dalarna,Sweden,217
9879,2020-12-21,Gavleborg,Sweden,265
9880,2020-12-21,Gotland,Sweden,22
9881,2020-12-21,Halland,Sweden,126
9882,2020-12-21,Jamtland Harjedalen,Sweden,70
9883,2020-12-21,Jonkoping,Sweden,282
