,Date,State,Country,Confirmed
3698,2020-11-22,Andhra Pradesh,India,861092
3699,2020-11-22,Arunachal Pradesh,India,16037
3700,2020-11-22,Assam,India,211427
3701,2020-11-22,Bihar,India,229177
3702,2020-11-22,Chandigarh,India,16591
3703,2020-11-22,Chhattisgarh,India,221688
3704,2020-11-22,Dadra and Nagar Haveli and Daman and Diu,India,3317
3705,2020-11-22,Delhi,India,523117
3706,2020-11-22,Goa,India,46748
3707,2020-11-22,Gujarat,India,195917
3708,2020-11-22,Haryana,India,215021
3709,2020-11-22,Himachal Pradesh,India,33700
3710,2020-11-22,Jammu and Kashmir,India,105984
3711,2020-11-22,Jharkhand,India,107332
3712,2020-11-22,Karnataka,India,871342
3713,2020-11-22,Kerala,India,557441
3714,2020-11-22,Ladakh,India,7866
3715,2020-11-22,Lakshadweep,India,0
3716,2020-11-22,Madhya Pradesh,India,191246
3717,2020-11-22,Maharashtra,India,1774455
3718,2020-11-22,Manipur,India,23018
3719,2020-11-22,Meghalaya,India,11269
3720,2020-11-22,Mizoram,India,3647
3721,2020-11-22,Nagaland,India,10674
3722,2020-11-22,Odisha,India,313323
3723,2020-11-22,Puducherry,India,36648
3724,2020-11-22,Punjab,India,145667
3725,2020-11-22,Rajasthan,India,240676
3726,2020-11-22,Sikkim,India,4691
3727,2020-11-22,Tamil Nadu,India,768340
3728,2020-11-22,Telangana,India,263526
3729,2020-11-22,Tripura,India,32415
3730,2020-11-22,Unknown,India,0
3731,2020-11-22,Uttar Pradesh,India,524223
3732,2020-11-22,Uttarakhand,India,70790
3733,2020-11-22,West Bengal,India,452770
3734,2020-11-22,Abruzzo,Italy,23088
3735,2020-11-22,Basilicata,Italy,6362
3736,2020-11-22,Calabria,Italy,13452
3737,2020-11-22,Campania,Italy,133056
3738,2020-11-22,Emilia-Romagna,Italy,103064
3739,2020-11-22,Friuli Venezia Giulia,Italy,23983
3740,2020-11-22,Lazio,Italy,100107
3741,2020-11-22,Liguria,Italy,47516
3742,2020-11-22,Lombardia,Italy,366516
3743,2020-11-22,Marche,Italy,26065
3744,2020-11-22,Molise,Italy,3816
3745,2020-11-22,P.A. Bolzano,Italy,20665
3746,2020-11-22,P.A. Trento,Italy,13973
3747,2020-11-22,Piemonte,Italy,146934
3748,2020-11-22,Puglia,Italy,42180
3749,2020-11-22,Sardegna,Italy,18089
3750,2020-11-22,Sicilia,Italy,51871
3751,2020-11-22,Toscana,Italy,92776
3752,2020-11-22,Umbria,Italy,21369
3753,2020-11-22,Valle d'Aosta,Italy,5923
3754,2020-11-22,Veneto,Italy,119726
3755,2020-11-22,Aichi,Japan,8686
3756,2020-11-22,Akita,Japan,74
3757,2020-11-22,Aomori,Japan,280
3758,2020-11-22,Chiba,Japan,6309
3759,2020-11-22,Ehime,Japan,186
3760,2020-11-22,Fukui,Japan,300
3761,2020-11-22,Fukuoka,Japan,5507
3762,2020-11-22,Fukushima,Japan,476
3763,2020-11-22,Gifu,Japan,911
3764,2020-11-22,Gunma,Japan,1033
3765,2020-11-22,Hiroshima,Japan,738
3766,2020-11-22,Hokkaido,Japan,6907
3767,2020-11-22,Hyogo,Japan,4640
3768,2020-11-22,Ibaraki,Japan,1205
3769,2020-11-22,Ishikawa,Japan,833
3770,2020-11-22,Iwate,Japan,127
3771,2020-11-22,Kagawa,Japan,132
3772,2020-11-22,Kagoshima,Japan,595
3773,2020-11-22,Kanagawa,Japan,11199
3774,2020-11-22,Kochi,Japan,146
3775,2020-11-22,Kumamoto,Japan,964
3776,2020-11-22,Kyoto,Japan,2470
3777,2020-11-22,Mie,Japan,705
3778,2020-11-22,Miyagi,Japan,1092
3779,2020-11-22,Miyazaki,Japan,413
3780,2020-11-22,Nagano,Japan,591
3781,2020-11-22,Nagasaki,Japan,260
3782,2020-11-22,Nara,Japan,969
3783,2020-11-22,Niigata,Japan,295
3784,2020-11-22,Oita,Japan,209
3785,2020-11-22,Okayama,Japan,485
3786,2020-11-22,Okinawa,Japan,3972
3787,2020-11-22,Osaka,Japan,17159
3788,2020-11-22,Port Quarantine,Japan,1421
3789,2020-11-22,Saga,Japan,291
3790,2020-11-22,Saitama,Japan,7501
3791,2020-11-22,Shiga,Japan,730
3792,2020-11-22,Shimane,Japan,142
3793,2020-11-22,Shizuoka,Japan,1176
3794,2020-11-22,Tochigi,Japan,558
3795,2020-11-22,Tokushima,Japan,178
3796,2020-11-22,Tokyo,Japan,37355
3797,2020-11-22,Tottori,Japan,53
3798,2020-11-22,Toyama,Japan,442
3799,2020-11-22,Unknown,Japan,8
3800,2020-11-22,Wakayama,Japan,379
3801,2020-11-22,Yamagata,Japan,109
3802,2020-11-22,Yamaguchi,Japan,344
3803,2020-11-22,Yamanashi,Japan,316
3804,2020-11-22,Aguascalientes,Mexico,11339
3805,2020-11-22,Baja California,Mexico,24926
3806,2020-11-22,Baja California Sur,Mexico,13801
3807,2020-11-22,Campeche,Mexico,6683
3808,2020-11-22,Chiapas,Mexico,7665
3809,2020-11-22,Chihuahua,Mexico,27542
3810,2020-11-22,Ciudad de Mexico,Mexico,185913
3811,2020-11-22,Coahuila,Mexico,38510
3812,2020-11-22,Colima,Mexico,7000
3813,2020-11-22,Durango,Mexico,18536
3814,2020-11-22,Guanajuato,Mexico,56544
3815,2020-11-22,Guerrero,Mexico,23164
3816,2020-11-22,Hidalgo,Mexico,17801
3817,2020-11-22,Jalisco,Mexico,38525
3818,2020-11-22,Mexico,Mexico,104699
3819,2020-11-22,Michoacan,Mexico,27435
3820,2020-11-22,Morelos,Mexico,7458
3821,2020-11-22,Nayarit,Mexico,7015
3822,2020-11-22,Nuevo Leon,Mexico,62030
3823,2020-11-22,Oaxaca,Mexico,23525
3824,2020-11-22,Puebla,Mexico,38253
3825,2020-11-22,Queretaro,Mexico,18157
3826,2020-11-22,Quintana Roo,Mexico,14037
3827,2020-11-22,San Luis Potosi,Mexico,32451
3828,2020-11-22,Sinaloa,Mexico,23408
3829,2020-11-22,Sonora,Mexico,41262
3830,2020-11-22,Tabasco,Mexico,36162
3831,2020-11-22,Tamaulipas,Mexico,34048
3832,2020-11-22,Tlaxcala,Mexico,8885
3833,2020-11-22,Unknown,Mexico,0
3834,2020-11-22,Veracruz,Mexico,38687
3835,2020-11-22,Yucatan,Mexico,23052
3836,2020-11-22,Zacatecas,Mexico,14175
3837,2020-11-22,Aruba,Netherlands,4724
3838,2020-11-22,"Bonaire, Sint Eustatius and Saba",Netherlands,158
3839,2020-11-22,Curacao,Netherlands,1682
3840,2020-11-22,Drenthe,Netherlands,7088
3841,2020-11-22,Flevoland,Netherlands,9625
3842,2020-11-22,Friesland,Netherlands,7795
3843,2020-11-22,Gelderland,Netherlands,47212
3844,2020-11-22,Groningen,Netherlands,7649
3845,2020-11-22,Limburg,Netherlands,22455
3846,2020-11-22,Noord-Brabant,Netherlands,75627
3847,2020-11-22,Noord-Holland,Netherlands,87453
3848,2020-11-22,Overijssel,Netherlands,28302
3849,2020-11-22,Sint Maarten,Netherlands,996
3850,2020-11-22,Unknown,Netherlands,2854
3851,2020-11-22,Utrecht,Netherlands,40552
3852,2020-11-22,Zeeland,Netherlands,5598
3853,2020-11-22,Zuid-Holland,Netherlands,137050
3854,2020-11-22,Azad Jammu and Kashmir,Pakistan,6000
3855,2020-11-22,Balochistan,Pakistan,16744
3856,2020-11-22,Gilgit-Baltistan,Pakistan,4526
3857,2020-11-22,Islamabad,Pakistan,26569
3858,2020-11-22,Khyber Pakhtunkhwa,Pakistan,44097
3859,2020-11-22,Punjab,Pakistan,114010
3860,2020-11-22,Sindh,Pakistan,162227
3861,2020-11-22,Amazonas,Peru,17665
3862,2020-11-22,Ancash,Peru,28158
3863,2020-11-22,Apurimac,Peru,6308
3864,2020-11-22,Arequipa,Peru,45834
3865,2020-11-22,Ayacucho,Peru,14231
3866,2020-11-22,Cajamarca,Peru,23472
3867,2020-11-22,Callao,Peru,39879
3868,2020-11-22,Cusco,Peru,23534
3869,2020-11-22,Huancavelica,Peru,7558
3870,2020-11-22,Huanuco,Peru,18743
3871,2020-11-22,Ica,Peru,30686
3872,2020-11-22,Junin,Peru,24983
3873,2020-11-22,La Libertad,Peru,34701
3874,2020-11-22,Lambayeque,Peru,30268
3875,2020-11-22,Lima,Peru,424399
3876,2020-11-22,Loreto,Peru,23912
3877,2020-11-22,Madre de Dios,Peru,9137
3878,2020-11-22,Moquegua,Peru,15045
3879,2020-11-22,Pasco,Peru,6137
3880,2020-11-22,Piura,Peru,40115
3881,2020-11-22,Puno,Peru,18108
3882,2020-11-22,San Martin,Peru,23315
3883,2020-11-22,Tacna,Peru,13780
3884,2020-11-22,Tumbes,Peru,8905
3885,2020-11-22,Ucayali,Peru,19208
3886,2020-11-22,Unknown,Peru,0
3887,2020-11-22,Adygea Republic,Russia,7290
3888,2020-11-22,Altai Krai,Russia,24084
3889,2020-11-22,Altai Republic,Russia,10215
3890,2020-11-22,Amur Oblast,Russia,9977
3891,2020-11-22,Arkhangelsk Oblast,Russia,27983
3892,2020-11-22,Astrakhan Oblast,Russia,12364
3893,2020-11-22,Bashkortostan Republic,Russia,13061
3894,2020-11-22,Belgorod Oblast,Russia,14702
3895,2020-11-22,Bryansk Oblast,Russia,16071
3896,2020-11-22,Buryatia Republic,Russia,16466
3897,2020-11-22,Chechen Republic,Russia,3522
3898,2020-11-22,Chelyabinsk Oblast,Russia,23059
3899,2020-11-22,Chukotka Autonomous Okrug,Russia,321
3900,2020-11-22,Chuvashia Republic,Russia,11491
3901,2020-11-22,Dagestan Republic,Russia,18030
3902,2020-11-22,Ingushetia Republic,Russia,8771
3903,2020-11-22,Irkutsk Oblast,Russia,29652
3904,2020-11-22,Ivanovo Oblast,Russia,14412
3905,2020-11-22,Jewish Autonomous Okrug,Russia,2704
3906,2020-11-22,Kabardino-Balkarian Republic,Russia,11898
3907,2020-11-22,Kaliningrad Oblast,Russia,9769
3908,2020-11-22,Kalmykia Republic,Russia,10897
3909,2020-11-22,Kaluga Oblast,Russia,14718
3910,2020-11-22,Kamchatka Krai,Russia,7015
3911,2020-11-22,Karachay-Cherkess Republic,Russia,11436
3912,2020-11-22,Karelia Republic,Russia,11769
3913,2020-11-22,Kemerovo Oblast,Russia,19194
3914,2020-11-22,Khabarovsk Krai,Russia,21651
3915,2020-11-22,Khakassia Republic,Russia,10443
3916,2020-11-22,Khanty-Mansi Autonomous Okrug,Russia,32462
3917,2020-11-22,Kirov Oblast,Russia,15942
3918,2020-11-22,Komi Republic,Russia,18786
3919,2020-11-22,Kostroma Oblast,Russia,10158
3920,2020-11-22,Krasnodar Krai,Russia,20550
3921,2020-11-22,Krasnoyarsk Krai,Russia,33220
3922,2020-11-22,Kurgan Oblast,Russia,7763
3923,2020-11-22,Kursk Oblast,Russia,13883
3924,2020-11-22,Leningrad Oblast,Russia,15092
3925,2020-11-22,Lipetsk Oblast,Russia,10152
3926,2020-11-22,Magadan Oblast,Russia,5291
3927,2020-11-22,Mari El Republic,Russia,7116
3928,2020-11-22,Mordovia Republic,Russia,9952
3929,2020-11-22,Moscow,Russia,547138
3930,2020-11-22,Moscow Oblast,Russia,101853
3931,2020-11-22,Murmansk Oblast,Russia,24907
3932,2020-11-22,Nenets Autonomous Okrug,Russia,621
3933,2020-11-22,Nizhny Novgorod Oblast,Russia,50385
3934,2020-11-22,North Ossetia - Alania Republic,Russia,8679
3935,2020-11-22,Novgorod Oblast,Russia,10073
3936,2020-11-22,Novosibirsk Oblast,Russia,21081
3937,2020-11-22,Omsk Oblast,Russia,20415
3938,2020-11-22,Orel Oblast,Russia,14774
3939,2020-11-22,Orenburg Oblast,Russia,21508
3940,2020-11-22,Penza Oblast,Russia,18751
3941,2020-11-22,Perm Krai,Russia,18006
3942,2020-11-22,Primorsky Krai,Russia,19844
3943,2020-11-22,Pskov Oblast,Russia,10699
3944,2020-11-22,Rostov Oblast,Russia,37146
3945,2020-11-22,Ryazan Oblast,Russia,13002
3946,2020-11-22,Saint Petersburg,Russia,95270
3947,2020-11-22,Sakha (Yakutiya) Republic,Russia,18070
3948,2020-11-22,Sakhalin Oblast,Russia,10170
3949,2020-11-22,Samara Oblast,Russia,20173
3950,2020-11-22,Saratov Oblast,Russia,24948
3951,2020-11-22,Smolensk Oblast,Russia,11184
3952,2020-11-22,Stavropol Krai,Russia,25686
3953,2020-11-22,Sverdlovsk Oblast,Russia,42838
3954,2020-11-22,Tambov Oblast,Russia,12111
3955,2020-11-22,Tatarstan Republic,Russia,9625
3956,2020-11-22,Tomsk Oblast,Russia,16659
3957,2020-11-22,Tula Oblast,Russia,15180
3958,2020-11-22,Tver Oblast,Russia,13326
3959,2020-11-22,Tyumen Oblast,Russia,16753
3960,2020-11-22,Tyva Republic,Russia,11504
3961,2020-11-22,Udmurt Republic,Russia,11848
3962,2020-11-22,Ulyanovsk Oblast,Russia,25385
3963,2020-11-22,Vladimir Oblast,Russia,12053
3964,2020-11-22,Volgograd Oblast,Russia,25021
3965,2020-11-22,Vologda Oblast,Russia,9841
3966,2020-11-22,Voronezh Oblast,Russia,31525
3967,2020-11-22,Yamalo-Nenets Autonomous Okrug,Russia,24576
3968,2020-11-22,Yaroslavl Oblast,Russia,14774
3969,2020-11-22,Zabaykalsky Krai,Russia,16829
3970,2020-11-22,Andalusia,Spain,212439
3971,2020-11-22,Aragon,Spain,70624
3972,2020-11-22,Asturias,Spain,20637
3973,2020-11-22,Baleares,Spain,22764
3974,2020-11-22,C. Valenciana,Spain,91912
3975,2020-11-22,Canarias,Spain,19869
3976,2020-11-22,Cantabria,Spain,14145
3977,2020-11-22,Castilla - La Mancha,Spain,80928
3978,2020-11-22,Castilla y Leon,Spain,114549
3979,2020-11-22,Catalonia,Spain,292348
3980,2020-11-22,Ceuta,Spain,2659
3981,2020-11-22,Extremadura,Spain,27155
3982,2020-11-22,Galicia,Spain,46120
3983,2020-11-22,La Rioja,Spain,15771
3984,2020-11-22,Madrid,Spain,339405
3985,2020-11-22,Melilla,Spain,3853
3986,2020-11-22,Murcia,Spain,51666
3987,2020-11-22,Navarra,Spain,38482
3988,2020-11-22,Pais Vasco,Spain,91404
3989,2020-11-22,Unknown,Spain,0
3990,2020-11-22,Blekinge,Sweden,1653
3991,2020-11-22,Dalarna,Sweden,5219
3992,2020-11-22,Gavleborg,Sweden,5720
3993,2020-11-22,Gotland,Sweden,990
3994,2020-11-22,Halland,Sweden,5527
3995,2020-11-22,Jamtland Harjedalen,Sweden,2342
3996,2020-11-22,Jonkoping,Sweden,10317
3997,2020-11-22,Kalmar,Sweden,2316
3998,2020-11-22,Kronoberg,Sweden,4400
3999,2020-11-22,Norrbotten,Sweden,3864
4000,2020-11-22,Orebro,Sweden,8466
4001,2020-11-22,Ostergotland,Sweden,8428
4002,2020-11-22,Skane,Sweden,20999
4003,2020-11-22,Sormland,Sweden,5121
4004,2020-11-22,Stockholm,Sweden,59714
4005,2020-11-22,Uppsala,Sweden,9521
4006,2020-11-22,Varmland,Sweden,2788
4007,2020-11-22,Vasterbotten,Sweden,3284
4008,2020-11-22,Vasternorrland,Sweden,3742
4009,2020-11-22,Vastmanland,Sweden,6737
4010,2020-11-22,Vastra Gotaland,Sweden,37147
4011,2020-11-22,Alabama,US,230708
4012,2020-11-22,Alaska,US,27224
4013,2020-11-22,Arizona,US,295334
4014,2020-11-22,Arkansas,US,143821
4015,2020-11-22,California,US,1105435
4016,2020-11-22,Colorado,US,194679
4017,2020-11-22,Connecticut,US,101469
4018,2020-11-22,Delaware,US,31321
4019,2020-11-22,District of Columbia,US,19961
4020,2020-11-22,Florida,US,931827
4021,2020-11-22,Georgia,US,446804
4022,2020-11-22,Guam,US,6476
4023,2020-11-22,Hawaii,US,17361
4024,2020-11-22,Idaho,US,90834
4025,2020-11-22,Illinois,US,646286
4026,2020-11-22,Indiana,US,289183
4027,2020-11-22,Iowa,US,209203
4028,2020-11-22,Kansas,US,137066
4029,2020-11-22,Kentucky,US,155908
4030,2020-11-22,Louisiana,US,216709
4031,2020-11-22,Maine,US,10123
4032,2020-11-22,Maryland,US,179971
4033,2020-11-22,Massachusetts,US,204155
4034,2020-11-22,Michigan,US,329021
4035,2020-11-22,Minnesota,US,262952
4036,2020-11-22,Mississippi,US,142401
4037,2020-11-22,Missouri,US,272821
4038,2020-11-22,Montana,US,54542
4039,2020-11-22,Nebraska,US,113029
4040,2020-11-22,Nevada,US,131733
4041,2020-11-22,New Hampshire,US,17315
4042,2020-11-22,New Jersey,US,302039
4043,2020-11-22,New Mexico,US,79440
4044,2020-11-22,New York,US,590823
4045,2020-11-22,North Carolina,US,332261
4046,2020-11-22,North Dakota,US,71540
4047,2020-11-22,Northern Mariana Islands,US,103
4048,2020-11-22,Ohio,US,343286
4049,2020-11-22,Oklahoma,US,170924
4050,2020-11-22,Oregon,US,63668
4051,2020-11-22,Pennsylvania,US,306988
4052,2020-11-22,Puerto Rico,US,46434
4053,2020-11-22,Recovered,US,0
4054,2020-11-22,Rhode Island,US,48001
4055,2020-11-22,South Carolina,US,205018
4056,2020-11-22,South Dakota,US,72214
4057,2020-11-22,Tennessee,US,335887
4058,2020-11-22,Texas,US,1191436
4059,2020-11-22,Utah,US,173979
4060,2020-11-22,Vermont,US,3546
4061,2020-11-22,Virgin Islands,US,1491
4062,2020-11-22,Virginia,US,215679
4063,2020-11-22,Washington,US,141260
4064,2020-11-22,West Virginia,US,39598
4065,2020-11-22,Wisconsin,US,372219
4066,2020-11-22,Wyoming,US,27410
4067,2020-11-22,Cherkasy Oblast,Ukraine,17149
4068,2020-11-22,Chernihiv Oblast,Ukraine,13955
4069,2020-11-22,Chernivtsi Oblast,Ukraine,30636
4070,2020-11-22,Crimea Republic*,Ukraine,13375
4071,2020-11-22,Dnipropetrovsk Oblast,Ukraine,27544
4072,2020-11-22,Donetsk Oblast,Ukraine,19685
4073,2020-11-22,Ivano-Frankivsk Oblast,Ukraine,31305
4074,2020-11-22,Kharkiv Oblast,Ukraine,50784
4075,2020-11-22,Kherson Oblast,Ukraine,8359
4076,2020-11-22,Khmelnytskyi Oblast,Ukraine,25820
4077,2020-11-22,Kiev,Ukraine,57807
4078,2020-11-22,Kiev Oblast,Ukraine,29380
4079,2020-11-22,Kirovohrad Oblast,Ukraine,4142
4080,2020-11-22,Luhansk Oblast,Ukraine,5617
4081,2020-11-22,Lviv Oblast,Ukraine,40416
4082,2020-11-22,Mykolaiv Oblast,Ukraine,14607
4083,2020-11-22,Odessa Oblast,Ukraine,36727
4084,2020-11-22,Poltava Oblast,Ukraine,17942
4085,2020-11-22,Rivne Oblast,Ukraine,27539
4086,2020-11-22,Sevastopol*,Ukraine,3810
4087,2020-11-22,Sumy Oblast,Ukraine,21833
4088,2020-11-22,Ternopil Oblast,Ukraine,25259
4089,2020-11-22,Vinnytsia Oblast,Ukraine,15164
4090,2020-11-22,Volyn Oblast,Ukraine,21131
4091,2020-11-22,Zakarpattia Oblast,Ukraine,21165
4092,2020-11-22,Zaporizhia Oblast,Ukraine,23035
4093,2020-11-22,Zhytomyr Oblast,Ukraine,25664
4094,2020-11-22,Anguilla,United Kingdom,3
4095,2020-11-22,Bermuda,United Kingdom,227
4096,2020-11-22,British Virgin Islands,United Kingdom,71
4097,2020-11-22,Cayman Islands,United Kingdom,261
4098,2020-11-22,Channel Islands,United Kingdom,1094
4099,2020-11-22,England,United Kingdom,1284891
4100,2020-11-22,Falkland Islands (Malvinas),United Kingdom,16
4101,2020-11-22,Gibraltar,United Kingdom,953
4102,2020-11-22,Isle of Man,United Kingdom,368
4103,2020-11-22,Montserrat,United Kingdom,13
4104,2020-11-22,Northern Ireland,United Kingdom,49442
4105,2020-11-22,Scotland,United Kingdom,87517
4106,2020-11-22,Turks and Caicos Islands,United Kingdom,746
4107,2020-11-22,Unknown,United Kingdom,0
4108,2020-11-22,Wales,United Kingdom,71533
4109,2020-11-23,Australian Capital Territory,Australia,115
4110,2020-11-23,New South Wales,Australia,4542
4111,2020-11-23,Northern Territory,Australia,46
4112,2020-11-23,Queensland,Australia,1196
4113,2020-11-23,South Australia,Australia,556
4114,2020-11-23,Tasmania,Australia,230
4115,2020-11-23,Victoria,Australia,20345
4116,2020-11-23,Western Australia,Australia,804
4117,2020-11-23,Antwerp,Belgium,65316
4118,2020-11-23,Brussels,Belgium,74909
4119,2020-11-23,East Flanders,Belgium,51500
4120,2020-11-23,Flemish Brabant,Belgium,42636
4121,2020-11-23,Hainaut,Belgium,89810
4122,2020-11-23,Liege,Belgium,89972
4123,2020-11-23,Limburg,Belgium,23242
4124,2020-11-23,Luxembourg,Belgium,15639
4125,2020-11-23,Namur,Belgium,31467
4126,2020-11-23,Unknown,Belgium,9237
4127,2020-11-23,Walloon Brabant,Belgium,22637
4128,2020-11-23,West Flanders,Belgium,42414
4129,2020-11-23,Acre,Brazil,34626
4130,2020-11-23,Alagoas,Brazil,93440
4131,2020-11-23,Amapa,Brazil,56548
4132,2020-11-23,Amazonas,Brazil,173477
4133,2020-11-23,Bahia,Brazil,384903
4134,2020-11-23,Ceara,Brazil,291617
4135,2020-11-23,Distrito Federal,Brazil,223658
4136,2020-11-23,Espirito Santo,Brazil,178109
4137,2020-11-23,Goias,Brazil,273280
4138,2020-11-23,Maranhao,Brazil,191204
4139,2020-11-23,Mato Grosso,Brazil,154126
4140,2020-11-23,Mato Grosso do Sul,Brazil,92467
4141,2020-11-23,Minas Gerais,Brazil,396933
4142,2020-11-23,Para,Brazil,266008
4143,2020-11-23,Paraiba,Brazil,142457
4144,2020-11-23,Parana,Brazil,255698
4145,2020-11-23,Pernambuco,Brazil,175730
4146,2020-11-23,Piaui,Brazil,122744
4147,2020-11-23,Rio Grande do Norte,Brazil,86602
4148,2020-11-23,Rio Grande do Sul,Brazil,297827
4149,2020-11-23,Rio de Janeiro,Brazil,338203
4150,2020-11-23,Rondonia,Brazil,77348
4151,2020-11-23,Roraima,Brazil,61838
4152,2020-11-23,Santa Catarina,Brazil,326208
4153,2020-11-23,Sao Paulo,Brazil,1209588
4154,2020-11-23,Sergipe,Brazil,87248
4155,2020-11-23,Tocantins,Brazil,79514
4156,2020-11-23,Alberta,Canada,46872
4157,2020-11-23,British Columbia,Canada,25474
4158,2020-11-23,Diamond Princess,Canada,0
4159,2020-11-23,Grand Princess,Canada,13
4160,2020-11-23,Manitoba,Canada,13544
4161,2020-11-23,New Brunswick,Canada,430
4162,2020-11-23,Newfoundland and Labrador,Canada,319
4163,2020-11-23,Northwest Territories,Canada,15
4164,2020-11-23,Nova Scotia,Canada,1179
4165,2020-11-23,Nunavut,Canada,128
4166,2020-11-23,Ontario,Canada,107347
4167,2020-11-23,Prince Edward Island,Canada,68
4168,2020-11-23,Quebec,Canada,132042
4169,2020-11-23,Saskatchewan,Canada,6473
4170,2020-11-23,Yukon,Canada,32
4171,2020-11-23,Antofagasta,Chile,22008
4172,2020-11-23,Araucania,Chile,16299
4173,2020-11-23,Arica y Parinacota,Chile,10125
4174,2020-11-23,Atacama,Chile,8066
4175,2020-11-23,Aysen,Chile,1217
4176,2020-11-23,Biobio,Chile,34517
4177,2020-11-23,Coquimbo,Chile,12938
4178,2020-11-23,Los Lagos,Chile,19435
4179,2020-11-23,Los Rios,Chile,5446
4180,2020-11-23,Magallanes,Chile,13779
4181,2020-11-23,Maule,Chile,20536
4182,2020-11-23,Metropolitana,Chile,302827
4183,2020-11-23,Nuble,Chile,8399
4184,2020-11-23,OHiggins,Chile,19548
4185,2020-11-23,Tarapaca,Chile,13617
4186,2020-11-23,Unknown,Chile,46
4187,2020-11-23,Valparaiso,Chile,31837
4188,2020-11-23,Anhui,China,992
4189,2020-11-23,Beijing,China,950
4190,2020-11-23,Chongqing,China,590
4191,2020-11-23,Fujian,China,474
4192,2020-11-23,Gansu,China,181
4193,2020-11-23,Guangdong,China,1979
4194,2020-11-23,Guangxi,China,263
4195,2020-11-23,Guizhou,China,147
4196,2020-11-23,Hainan,China,171
4197,2020-11-23,Hebei,China,373
4198,2020-11-23,Heilongjiang,China,949
4199,2020-11-23,Henan,China,1288
4200,2020-11-23,Hong Kong,China,5628
4201,2020-11-23,Hubei,China,68148
4202,2020-11-23,Hunan,China,1020
4203,2020-11-23,Inner Mongolia,China,310
4204,2020-11-23,Jiangsu,China,677
4205,2020-11-23,Jiangxi,China,935
4206,2020-11-23,Jilin,China,157
4207,2020-11-23,Liaoning,China,289
4208,2020-11-23,Macau,China,46
4209,2020-11-23,Ningxia,China,75
4210,2020-11-23,Qinghai,China,18
4211,2020-11-23,Shaanxi,China,493
4212,2020-11-23,Shandong,China,849
4213,2020-11-23,Shanghai,China,1308
4214,2020-11-23,Shanxi,China,220
4215,2020-11-23,Sichuan,China,797
4216,2020-11-23,Tianjin,China,298
4217,2020-11-23,Tibet,China,1
4218,2020-11-23,Xinjiang,China,980
4219,2020-11-23,Yunnan,China,217
4220,2020-11-23,Zhejiang,China,1293
4221,2020-11-23,Amazonas,Colombia,3132
4222,2020-11-23,Antioquia,Colombia,202844
4223,2020-11-23,Arauca,Colombia,3874
4224,2020-11-23,Atlantico,Colombia,75976
4225,2020-11-23,Bolivar,Colombia,36044
4226,2020-11-23,Boyaca,Colombia,19797
4227,2020-11-23,Caldas,Colombia,22308
4228,2020-11-23,Capital District,Colombia,359210
4229,2020-11-23,Caqueta,Colombia,12871
4230,2020-11-23,Casanare,Colombia,6354
4231,2020-11-23,Cauca,Colombia,15154
4232,2020-11-23,Cesar,Colombia,28606
4233,2020-11-23,Choco,Colombia,4449
4234,2020-11-23,Cordoba,Colombia,27895
4235,2020-11-23,Cundinamarca,Colombia,49406
4236,2020-11-23,Guainia,Colombia,1187
4237,2020-11-23,Guaviare,Colombia,1766
4238,2020-11-23,Huila,Colombia,28656
4239,2020-11-23,La Guajira,Colombia,11296
4240,2020-11-23,Magdalena,Colombia,19054
4241,2020-11-23,Meta,Colombia,26912
4242,2020-11-23,Narino,Colombia,24541
4243,2020-11-23,Norte de Santander,Colombia,26275
4244,2020-11-23,Putumayo,Colombia,4793
4245,2020-11-23,Quindio,Colombia,15462
4246,2020-11-23,Risaralda,Colombia,21760
4247,2020-11-23,San Andres y Providencia,Colombia,2023
4248,2020-11-23,Santander,Colombia,50131
4249,2020-11-23,Sucre,Colombia,16276
4250,2020-11-23,Tolima,Colombia,26616
4251,2020-11-23,Unknown,Colombia,0
4252,2020-11-23,Valle del Cauca,Colombia,101751
4253,2020-11-23,Vaupes,Colombia,1114
4254,2020-11-23,Vichada,Colombia,884
4255,2020-11-23,Faroe Islands,Denmark,500
4256,2020-11-23,Greenland,Denmark,18
4257,2020-11-23,French Guiana,France,11014
4258,2020-11-23,French Polynesia,France,12978
4259,2020-11-23,Guadeloupe,France,8225
4260,2020-11-23,Martinique,France,4732
4261,2020-11-23,Mayotte,France,5036
4262,2020-11-23,New Caledonia,France,32
4263,2020-11-23,Reunion,France,7501
4264,2020-11-23,Saint Barthelemy,France,127
4265,2020-11-23,Saint Pierre and Miquelon,France,16
4266,2020-11-23,St Martin,France,690
4267,2020-11-23,Baden-Wurttemberg,Germany,133583
4268,2020-11-23,Bayern,Germany,183189
4269,2020-11-23,Berlin,Germany,56504
4270,2020-11-23,Brandenburg,Germany,16639
4271,2020-11-23,Bremen,Germany,9300
4272,2020-11-23,Hamburg,Germany,22702
4273,2020-11-23,Hessen,Germany,76341
4274,2020-11-23,Mecklenburg-Vorpommern,Germany,5192
4275,2020-11-23,Niedersachsen,Germany,63305
4276,2020-11-23,Nordrhein-Westfalen,Germany,233020
4277,2020-11-23,Rheinland-Pfalz,Germany,38309
4278,2020-11-23,Saarland,Germany,11691
4279,2020-11-23,Sachsen,Germany,43967
4280,2020-11-23,Sachsen-Anhalt,Germany,10032
