,Date,State,Country,Confirmed
2548,2020-11-22,Odisha,India,313323
2549,2020-11-22,Puducherry,India,36648
2550,2020-11-22,Punjab,India,145667
2551,2020-11-22,Rajasthan,India,240676
2552,2020-11-22,Sikkim,India,4691
2553,2020-11-22,Tamil Nadu,India,768340
2554,2020-11-22,Telangana,India,263526
2555,2020-11-22,Tripura,India,32415
2556,2020-11-22,Unknown,India,0
2557,2020-11-22,Uttar Pradesh,India,524223
2558,2020-11-22,Uttarakhand,India,70790
2559,2020-11-22,West Bengal,India,452770
2560,2020-11-22,Abruzzo,Italy,23088
2561,2020-11-22,Basilicata,Italy,6362
2562,2020-11-22,Calabria,Italy,13452
2563,2020-11-22,Campania,Italy,133056
2564,2020-11-22,Emilia-Romagna,Italy,103064
2565,2020-11-22,Friuli Venezia Giulia,Italy,23983
2566,2020-11-22,Lazio,Italy,100107
2567,2020-11-22,Liguria,Italy,47516
2568,2020-11-22,Lombardia,Italy,366516
2569,2020-11-22,Marche,Italy,26065
2570,2020-11-22,Molise,Italy,3816
2571,2020-11-22,P.A. Bolzano,Italy,20665
2572,2020-11-22,P.A. Trento,Italy,13973
2573,2020-11-22,Piemonte,Italy,146934
2574,2020-11-22,Puglia,Italy,42180
2575,2020-11-22,Sardegna,Italy,18089
2576,2020-11-22,Sicilia,Italy,51871
2577,2020-11-22,Toscana,Italy,92776
2578,2020-11-22,Umbria,Italy,21369
2579,2020-11-22,Valle d'Aosta,Italy,5923
2580,2020-11-22,Veneto,Italy,119726
2581,2020-11-22,Aichi,Japan,8686
2582,2020-11-22,Akita,Japan,74
2583,2020-11-22,Aomori,Japan,280
2584,2020-11-22,Chiba,Japan,6309
2585,2020-11-22,Ehime,Japan,186
2586,2020-11-22,Fukui,Japan,300
2587,2020-11-22,Fukuoka,Japan,5507
2588,2020-11-22,Fukushima,Japan,476
2589,2020-11-22,Gifu,Japan,911
2590,2020-11-22,Gunma,Japan,1033
2591,2020-11-22,Hiroshima,Japan,738
2592,2020-11-22,Hokkaido,Japan,6907
2593,2020-11-22,Hyogo,Japan,4640
2594,2020-11-22,Ibaraki,Japan,1205
2595,2020-11-22,Ishikawa,Japan,833
2596,2020-11-22,Iwate,Japan,127
2597,2020-11-22,Kagawa,Japan,132
2598,2020-11-22,Kagoshima,Japan,595
2599,2020-11-22,Kanagawa,Japan,11199
2600,2020-11-22,Kochi,Japan,146
2601,2020-11-22,Kumamoto,Japan,964
2602,2020-11-22,Kyoto,Japan,2470
2603,2020-11-22,Mie,Japan,705
2604,2020-11-22,Miyagi,Japan,1092
2605,2020-11-22,Miyazaki,Japan,413
2606,2020-11-22,Nagano,Japan,591
2607,2020-11-22,Nagasaki,Japan,260
2608,2020-11-22,Nara,Japan,969
2609,2020-11-22,Niigata,Japan,295
2610,2020-11-22,Oita,Japan,209
2611,2020-11-22,Okayama,Japan,485
2612,2020-11-22,Okinawa,Japan,3972
2613,2020-11-22,Osaka,Japan,17159
2614,2020-11-22,Port Quarantine,Japan,1421
2615,2020-11-22,Saga,Japan,291
2616,2020-11-22,Saitama,Japan,7501
2617,2020-11-22,Shiga,Japan,730
2618,2020-11-22,Shimane,Japan,142
2619,2020-11-22,Shizuoka,Japan,1176
2620,2020-11-22,Tochigi,Japan,558
2621,2020-11-22,Tokushima,Japan,178
2622,2020-11-22,Tokyo,Japan,37355
2623,2020-11-22,Tottori,Japan,53
2624,2020-11-22,Toyama,Japan,442
2625,2020-11-22,Unknown,Japan,8
2626,2020-11-22,Wakayama,Japan,379
2627,2020-11-22,Yamagata,Japan,109
2628,2020-11-22,Yamaguchi,Japan,344
2629,2020-11-22,Yamanashi,Japan,316
2630,2020-11-22,Aguascalientes,Mexico,11339
2631,2020-11-22,Baja California,Mexico,24926
2632,2020-11-22,Baja California Sur,Mexico,13801
2633,2020-11-22,Campeche,Mexico,6683
2634,2020-11-22,Chiapas,Mexico,7665
2635,2020-11-22,Chihuahua,Mexico,27542
2636,2020-11-22,Ciudad de Mexico,Mexico,185913
2637,2020-11-22,Coahuila,Mexico,38510
2638,2020-11-22,Colima,Mexico,7000
2639,2020-11-22,Durango,Mexico,18536
2640,2020-11-22,Guanajuato,Mexico,56544
2641,2020-11-22,Guerrero,Mexico,23164
2642,2020-11-22,Hidalgo,Mexico,17801
2643,2020-11-22,Jalisco,Mexico,38525
2644,2020-11-22,Mexico,Mexico,104699
2645,2020-11-22,Michoacan,Mexico,27435
2646,2020-11-22,Morelos,Mexico,7458
2647,2020-11-22,Nayarit,Mexico,7015
2648,2020-11-22,Nuevo Leon,Mexico,62030
2649,2020-11-22,Oaxaca,Mexico,23525
2650,2020-11-22,Puebla,Mexico,38253
2651,2020-11-22,Queretaro,Mexico,18157
2652,2020-11-22,Quintana Roo,Mexico,14037
2653,2020-11-22,San Luis Potosi,Mexico,32451
2654,2020-11-22,Sinaloa,Mexico,23408
2655,2020-11-22,Sonora,Mexico,41262
2656,2020-11-22,Tabasco,Mexico,36162
2657,2020-11-22,Tamaulipas,Mexico,34048
2658,2020-11-22,Tlaxcala,Mexico,8885
2659,2020-11-22,Unknown,Mexico,0
2660,2020-11-22,Veracruz,Mexico,38687
2661,2020-11-22,Yucatan,Mexico,23052
2662,2020-11-22,Zacatecas,Mexico,14175
2663,2020-11-22,Aruba,Netherlands,4724
2664,2020-11-22,"Bonaire, Sint Eustatius and Saba",Netherlands,158
2665,2020-11-22,Curacao,Netherlands,1682
2666,2020-11-22,Drenthe,Netherlands,7088
2667,2020-11-22,Flevoland,Netherlands,9625
2668,2020-11-22,Friesland,Netherlands,7795
2669,2020-11-22,Gelderland,Netherlands,47212
2670,2020-11-22,Groningen,Netherlands,7649
2671,2020-11-22,Limburg,Netherlands,22455
2672,2020-11-22,Noord-Brabant,Netherlands,75627
2673,2020-11-22,Noord-Holland,Netherlands,87453
2674,2020-11-22,Overijssel,Netherlands,28302
2675,2020-11-22,Sint Maarten,Netherlands,996
2676,2020-11-22,Unknown,Netherlands,2854
2677,2020-11-22,Utrecht,Netherlands,40552
2678,2020-11-22,Zeeland,Netherlands,5598
2679,2020-11-22,Zuid-Holland,Netherlands,137050
2680,2020-11-22,Azad Jammu and Kashmir,Pakistan,6000
2681,2020-11-22,Balochistan,Pakistan,16744
2682,2020-11-22,Gilgit-Baltistan,Pakistan,4526
2683,2020-11-22,Islamabad,Pakistan,26569
2684,2020-11-22,Khyber Pakhtunkhwa,Pakistan,44097
2685,2020-11-22,Punjab,Pakistan,114010
2686,2020-11-22,Sindh,Pakistan,162227
2687,2020-11-22,Amazonas,Peru,17665
2688,2020-11-22,Ancash,Peru,28158
2689,2020-11-22,Apurimac,Peru,6308
2690,2020-11-22,Arequipa,Peru,45834
2691,2020-11-22,Ayacucho,Peru,14231
2692,2020-11-22,Cajamarca,Peru,23472
2693,2020-11-22,Callao,Peru,39879
2694,2020-11-22,Cusco,Peru,23534
2695,2020-11-22,Huancavelica,Peru,7558
2696,2020-11-22,Huanuco,Peru,18743
2697,2020-11-22,Ica,Peru,30686
2698,2020-11-22,Junin,Peru,24983
2699,2020-11-22,La Libertad,Peru,34701
2700,2020-11-22,Lambayeque,Peru,30268
2701,2020-11-22,Lima,Peru,424399
2702,2020-11-22,Loreto,Peru,23912
2703,2020-11-22,Madre de Dios,Peru,9137
2704,2020-11-22,Moquegua,Peru,15045
2705,2020-11-22,Pasco,Peru,6137
2706,2020-11-22,Piura,Peru,40115
2707,2020-11-22,Puno,Peru,18108
2708,2020-11-22,San Martin,Peru,23315
2709,2020-11-22,Tacna,Peru,13780
2710,2020-11-22,Tumbes,Peru,8905
2711,2020-11-22,Ucayali,Peru,19208
2712,2020-11-22,Unknown,Peru,0
2713,2020-11-22,Adygea Republic,Russia,7290
2714,2020-11-22,Altai Krai,Russia,24084
2715,2020-11-22,Altai Republic,Russia,10215
2716,2020-11-22,Amur Oblast,Russia,9977
2717,2020-11-22,Arkhangelsk Oblast,Russia,27983
2718,2020-11-22,Astrakhan Oblast,Russia,12364
2719,2020-11-22,Bashkortostan Republic,Russia,13061
2720,2020-11-22,Belgorod Oblast,Russia,14702
2721,2020-11-22,Bryansk Oblast,Russia,16071
2722,2020-11-22,Buryatia Republic,Russia,16466
2723,2020-11-22,Chechen Republic,Russia,3522
2724,2020-11-22,Chelyabinsk Oblast,Russia,23059
2725,2020-11-22,Chukotka Autonomous Okrug,Russia,321
2726,2020-11-22,Chuvashia Republic,Russia,11491
2727,2020-11-22,Dagestan Republic,Russia,18030
2728,2020-11-22,Ingushetia Republic,Russia,8771
2729,2020-11-22,Irkutsk Oblast,Russia,29652
2730,2020-11-22,Ivanovo Oblast,Russia,14412
2731,2020-11-22,Jewish Autonomous Okrug,Russia,2704
2732,2020-11-22,Kabardino-Balkarian Republic,Russia,11898
2733,2020-11-22,Kaliningrad Oblast,Russia,9769
2734,2020-11-22,Kalmykia Republic,Russia,10897
2735,2020-11-22,Kaluga Oblast,Russia,14718
2736,2020-11-22,Kamchatka Krai,Russia,7015
2737,2020-11-22,Karachay-Cherkess Republic,Russia,11436
2738,2020-11-22,Karelia Republic,Russia,11769
2739,2020-11-22,Kemerovo Oblast,Russia,19194
2740,2020-11-22,Khabarovsk Krai,Russia,21651
2741,2020-11-22,Khakassia Republic,Russia,10443
2742,2020-11-22,Khanty-Mansi Autonomous Okrug,Russia,32462
2743,2020-11-22,Kirov Oblast,Russia,15942
2744,2020-11-22,Komi Republic,Russia,18786
2745,2020-11-22,Kostroma Oblast,Russia,10158
2746,2020-11-22,Krasnodar Krai,Russia,20550
2747,2020-11-22,Krasnoyarsk Krai,Russia,33220
2748,2020-11-22,Kurgan Oblast,Russia,7763
2749,2020-11-22,Kursk Oblast,Russia,13883
2750,2020-11-22,Leningrad Oblast,Russia,15092
2751,2020-11-22,Lipetsk Oblast,Russia,10152
2752,2020-11-22,Magadan Oblast,Russia,5291
2753,2020-11-22,Mari El Republic,Russia,7116
2754,2020-11-22,Mordovia Republic,Russia,9952
2755,2020-11-22,Moscow,Russia,547138
2756,2020-11-22,Moscow Oblast,Russia,101853
2757,2020-11-22,Murmansk Oblast,Russia,24907
2758,2020-11-22,Nenets Autonomous Okrug,Russia,621
2759,2020-11-22,Nizhny Novgorod Oblast,Russia,50385
2760,2020-11-22,North Ossetia - Alania Republic,Russia,8679
2761,2020-11-22,Novgorod Oblast,Russia,10073
2762,2020-11-22,Novosibirsk Oblast,Russia,21081
2763,2020-11-22,Omsk Oblast,Russia,20415
2764,2020-11-22,Orel Oblast,Russia,14774
2765,2020-11-22,Orenburg Oblast,Russia,21508
2766,2020-11-22,Penza Oblast,Russia,18751
2767,2020-11-22,Perm Krai,Russia,18006
2768,2020-11-22,Primorsky Krai,Russia,19844
2769,2020-11-22,Pskov Oblast,Russia,10699
2770,2020-11-22,Rostov Oblast,Russia,37146
2771,2020-11-22,Ryazan Oblast,Russia,13002
2772,2020-11-22,Saint Petersburg,Russia,95270
2773,2020-11-22,Sakha (Yakutiya) Republic,Russia,18070
2774,2020-11-22,Sakhalin Oblast,Russia,10170
2775,2020-11-22,Samara Oblast,Russia,20173
2776,2020-11-22,Saratov Oblast,Russia,24948
2777,2020-11-22,Smolensk Oblast,Russia,11184
2778,2020-11-22,Stavropol Krai,Russia,25686
2779,2020-11-22,Sverdlovsk Oblast,Russia,42838
2780,2020-11-22,Tambov Oblast,Russia,12111
2781,2020-11-22,Tatarstan Republic,Russia,9625
2782,2020-11-22,Tomsk Oblast,Russia,16659
2783,2020-11-22,Tula Oblast,Russia,15180
2784,2020-11-22,Tver Oblast,Russia,13326
2785,2020-11-22,Tyumen Oblast,Russia,16753
2786,2020-11-22,Tyva Republic,Russia,11504
2787,2020-11-22,Udmurt Republic,Russia,11848
2788,2020-11-22,Ulyanovsk Oblast,Russia,25385
2789,2020-11-22,Vladimir Oblast,Russia,12053
2790,2020-11-22,Volgograd Oblast,Russia,25021
2791,2020-11-22,Vologda Oblast,Russia,9841
2792,2020-11-22,Voronezh Oblast,Russia,31525
2793,2020-11-22,Yamalo-Nenets Autonomous Okrug,Russia,24576
2794,2020-11-22,Yaroslavl Oblast,Russia,14774
2795,2020-11-22,Zabaykalsky Krai,Russia,16829
2796,2020-11-22,Andalusia,Spain,212439
2797,2020-11-22,Aragon,Spain,70624
2798,2020-11-22,Asturias,Spain,20637
2799,2020-11-22,Baleares,Spain,22764
2800,2020-11-22,C. Valenciana,Spain,91912
2801,2020-11-22,Canarias,Spain,19869
2802,2020-11-22,Cantabria,Spain,14145
2803,2020-11-22,Castilla - La Mancha,Spain,80928
2804,2020-11-22,Castilla y Leon,Spain,114549
2805,2020-11-22,Catalonia,Spain,292348
2806,2020-11-22,Ceuta,Spain,2659
2807,2020-11-22,Extremadura,Spain,27155
2808,2020-11-22,Galicia,Spain,46120
2809,2020-11-22,La Rioja,Spain,15771
2810,2020-11-22,Madrid,Spain,339405
2811,2020-11-22,Melilla,Spain,3853
2812,2020-11-22,Murcia,Spain,51666
2813,2020-11-22,Navarra,Spain,38482
2814,2020-11-22,Pais Vasco,Spain,91404
2815,2020-11-22,Unknown,Spain,0
2816,2020-11-22,Blekinge,Sweden,1653
2817,2020-11-22,Dalarna,Sweden,5219
2818,2020-11-22,Gavleborg,Sweden,5720
2819,2020-11-22,Gotland,Sweden,990
2820,2020-11-22,Halland,Sweden,5527
2821,2020-11-22,Jamtland Harjedalen,Sweden,2342
2822,2020-11-22,Jonkoping,Sweden,10317
2823,2020-11-22,Kalmar,Sweden,2316
2824,2020-11-22,Kronoberg,Sweden,4400
2825,2020-11-22,Norrbotten,Sweden,3864
2826,2020-11-22,Orebro,Sweden,8466
2827,2020-11-22,Ostergotland,Sweden,8428
2828,2020-11-22,Skane,Sweden,20999
2829,2020-11-22,Sormland,Sweden,5121
2830,2020-11-22,Stockholm,Sweden,59714
2831,2020-11-22,Uppsala,Sweden,9521
2832,2020-11-22,Varmland,Sweden,2788
2833,2020-11-22,Vasterbotten,Sweden,3284
2834,2020-11-22,Vasternorrland,Sweden,3742
2835,2020-11-22,Vastmanland,Sweden,6737
2836,2020-11-22,Vastra Gotaland,Sweden,37147
2837,2020-11-22,Alabama,US,230708
2838,2020-11-22,Alaska,US,27224
2839,2020-11-22,Arizona,US,295334
2840,2020-11-22,Arkansas,US,143821
2841,2020-11-22,California,US,1105435
2842,2020-11-22,Colorado,US,194679
2843,2020-11-22,Connecticut,US,101469
2844,2020-11-22,Delaware,US,31321
2845,2020-11-22,District of Columbia,US,19961
2846,2020-11-22,Florida,US,931827
2847,2020-11-22,Georgia,US,446804
2848,2020-11-22,Guam,US,6476
2849,2020-11-22,Hawaii,US,17361
2850,2020-11-22,Idaho,US,90834
2851,2020-11-22,Illinois,US,646286
2852,2020-11-22,Indiana,US,289183
2853,2020-11-22,Iowa,US,209203
2854,2020-11-22,Kansas,US,137066
2855,2020-11-22,Kentucky,US,155908
2856,2020-11-22,Louisiana,US,216709
2857,2020-11-22,Maine,US,10123
2858,2020-11-22,Maryland,US,179971
2859,2020-11-22,Massachusetts,US,204155
2860,2020-11-22,Michigan,US,329021
2861,2020-11-22,Minnesota,US,262952
2862,2020-11-22,Mississippi,US,142401
2863,2020-11-22,Missouri,US,272821
2864,2020-11-22,Montana,US,54542
2865,2020-11-22,Nebraska,US,113029
2866,2020-11-22,Nevada,US,131733
2867,2020-11-22,New Hampshire,US,17315
2868,2020-11-22,New Jersey,US,302039
2869,2020-11-22,New Mexico,US,79440
2870,2020-11-22,New York,US,590823
2871,2020-11-22,North Carolina,US,332261
2872,2020-11-22,North Dakota,US,71540
2873,2020-11-22,Northern Mariana Islands,US,103
2874,2020-11-22,Ohio,US,343286
2875,2020-11-22,Oklahoma,US,170924
2876,2020-11-22,Oregon,US,63668
2877,2020-11-22,Pennsylvania,US,306988
2878,2020-11-22,Puerto Rico,US,46434
2879,2020-11-22,Recovered,US,0
2880,2020-11-22,Rhode Island,US,48001
2881,2020-11-22,South Carolina,US,205018
2882,2020-11-22,South Dakota,US,72214
2883,2020-11-22,Tennessee,US,335887
2884,2020-11-22,Texas,US,1191436
2885,2020-11-22,Utah,US,173979
2886,2020-11-22,Vermont,US,3546
2887,2020-11-22,Virgin Islands,US,1491
2888,2020-11-22,Virginia,US,215679
2889,2020-11-22,Washington,US,141260
2890,2020-11-22,West Virginia,US,39598
2891,2020-11-22,Wisconsin,US,372219
2892,2020-11-22,Wyoming,US,27410
2893,2020-11-22,Cherkasy Oblast,Ukraine,17149
2894,2020-11-22,Chernihiv Oblast,Ukraine,13955
2895,2020-11-22,Chernivtsi Oblast,Ukraine,30636
2896,2020-11-22,Crimea Republic*,Ukraine,13375
2897,2020-11-22,Dnipropetrovsk Oblast,Ukraine,27544
2898,2020-11-22,Donetsk Oblast,Ukraine,19685
2899,2020-11-22,Ivano-Frankivsk Oblast,Ukraine,31305
2900,2020-11-22,Kharkiv Oblast,Ukraine,50784
2901,2020-11-22,Kherson Oblast,Ukraine,8359
2902,2020-11-22,Khmelnytskyi Oblast,Ukraine,25820
2903,2020-11-22,Kiev,Ukraine,57807
2904,2020-11-22,Kiev Oblast,Ukraine,29380
2905,2020-11-22,Kirovohrad Oblast,Ukraine,4142
2906,2020-11-22,Luhansk Oblast,Ukraine,5617
2907,2020-11-22,Lviv Oblast,Ukraine,40416
2908,2020-11-22,Mykolaiv Oblast,Ukraine,14607
2909,2020-11-22,Odessa Oblast,Ukraine,36727
2910,2020-11-22,Poltava Oblast,Ukraine,17942
2911,2020-11-22,Rivne Oblast,Ukraine,27539
2912,2020-11-22,Sevastopol*,Ukraine,3810
2913,2020-11-22,Sumy Oblast,Ukraine,21833
2914,2020-11-22,Ternopil Oblast,Ukraine,25259
2915,2020-11-22,Vinnytsia Oblast,Ukraine,15164
2916,2020-11-22,Volyn Oblast,Ukraine,21131
2917,2020-11-22,Zakarpattia Oblast,Ukraine,21165
2918,2020-11-22,Zaporizhia Oblast,Ukraine,23035
2919,2020-11-22,Zhytomyr Oblast,Ukraine,25664
2920,2020-11-22,Anguilla,United Kingdom,3
2921,2020-11-22,Bermuda,United Kingdom,227
2922,2020-11-22,British Virgin Islands,United Kingdom,71
2923,2020-11-22,Cayman Islands,United Kingdom,261
2924,2020-11-22,Channel Islands,United Kingdom,1094
2925,2020-11-22,England,United Kingdom,1284891
2926,2020-11-22,Falkland Islands (Malvinas),United Kingdom,16
2927,2020-11-22,Gibraltar,United Kingdom,953
2928,2020-11-22,Isle of Man,United Kingdom,368
2929,2020-11-22,Montserrat,United Kingdom,13
2930,2020-11-22,Northern Ireland,United Kingdom,49442
2931,2020-11-22,Scotland,United Kingdom,87517
2932,2020-11-22,Turks and Caicos Islands,United Kingdom,746
2933,2020-11-22,Unknown,United Kingdom,0
2934,2020-11-22,Wales,United Kingdom,71533
2935,2020-11-23,Australian Capital Territory,Australia,115
2936,2020-11-23,New South Wales,Australia,4542
2937,2020-11-23,Northern Territory,Australia,46
2938,2020-11-23,Queensland,Australia,1196
2939,2020-11-23,South Australia,Australia,556
2940,2020-11-23,Tasmania,Australia,230
2941,2020-11-23,Victoria,Australia,20345
2942,2020-11-23,Western Australia,Australia,804
2943,2020-11-23,Antwerp,Belgium,65316
2944,2020-11-23,Brussels,Belgium,74909
2945,2020-11-23,East Flanders,Belgium,51500
2946,2020-11-23,Flemish Brabant,Belgium,42636
2947,2020-11-23,Hainaut,Belgium,89810
2948,2020-11-23,Liege,Belgium,89972
2949,2020-11-23,Limburg,Belgium,23242
2950,2020-11-23,Luxembourg,Belgium,15639
2951,2020-11-23,Namur,Belgium,31467
2952,2020-11-23,Unknown,Belgium,9237
2953,2020-11-23,Walloon Brabant,Belgium,22637
2954,2020-11-23,West Flanders,Belgium,42414
2955,2020-11-23,Acre,Brazil,34626
2956,2020-11-23,Alagoas,Brazil,93440
2957,2020-11-23,Amapa,Brazil,56548
2958,2020-11-23,Amazonas,Brazil,173477
2959,2020-11-23,Bahia,Brazil,384903
2960,2020-11-23,Ceara,Brazil,291617
2961,2020-11-23,Distrito Federal,Brazil,223658
2962,2020-11-23,Espirito Santo,Brazil,178109
2963,2020-11-23,Goias,Brazil,273280
2964,2020-11-23,Maranhao,Brazil,191204
2965,2020-11-23,Mato Grosso,Brazil,154126
2966,2020-11-23,Mato Grosso do Sul,Brazil,92467
2967,2020-11-23,Minas Gerais,Brazil,396933
2968,2020-11-23,Para,Brazil,266008
2969,2020-11-23,Paraiba,Brazil,142457
2970,2020-11-23,Parana,Brazil,255698
2971,2020-11-23,Pernambuco,Brazil,175730
2972,2020-11-23,Piaui,Brazil,122744
2973,2020-11-23,Rio Grande do Norte,Brazil,86602
2974,2020-11-23,Rio Grande do Sul,Brazil,297827
2975,2020-11-23,Rio de Janeiro,Brazil,338203
2976,2020-11-23,Rondonia,Brazil,77348
2977,2020-11-23,Roraima,Brazil,61838
2978,2020-11-23,Santa Catarina,Brazil,326208
2979,2020-11-23,Sao Paulo,Brazil,1209588
2980,2020-11-23,Sergipe,Brazil,87248
2981,2020-11-23,Tocantins,Brazil,79514
2982,2020-11-23,Alberta,Canada,46872
2983,2020-11-23,British Columbia,Canada,25474
2984,2020-11-23,Diamond Princess,Canada,0
2985,2020-11-23,Grand Princess,Canada,13
2986,2020-11-23,Manitoba,Canada,13544
2987,2020-11-23,New Brunswick,Canada,430
2988,2020-11-23,Newfoundland and Labrador,Canada,319
2989,2020-11-23,Northwest Territories,Canada,15
2990,2020-11-23,Nova Scotia,Canada,1179
2991,2020-11-23,Nunavut,Canada,128
2992,2020-11-23,Ontario,Canada,107347
2993,2020-11-23,Prince Edward Island,Canada,68
2994,2020-11-23,Quebec,Canada,132042
2995,2020-11-23,Saskatchewan,Canada,6473
2996,2020-11-23,Yukon,Canada,32
2997,2020-11-23,Antofagasta,Chile,22008
2998,2020-11-23,Araucania,Chile,16299
2999,2020-11-23,Arica y Parinacota,Chile,10125
3000,2020-11-23,Atacama,Chile,8066
3001,2020-11-23,Aysen,Chile,1217
3002,2020-11-23,Biobio,Chile,34517
3003,2020-11-23,Coquimbo,Chile,12938
3004,2020-11-23,Los Lagos,Chile,19435
3005,2020-11-23,Los Rios,Chile,5446
3006,2020-11-23,Magallanes,Chile,13779
3007,2020-11-23,Maule,Chile,20536
3008,2020-11-23,Metropolitana,Chile,302827
3009,2020-11-23,Nuble,Chile,8399
3010,2020-11-23,OHiggins,Chile,19548
3011,2020-11-23,Tarapaca,Chile,13617
3012,2020-11-23,Unknown,Chile,46
3013,2020-11-23,Valparaiso,Chile,31837
3014,2020-11-23,Anhui,China,992
3015,2020-11-23,Beijing,China,950
3016,2020-11-23,Chongqing,China,590
3017,2020-11-23,Fujian,China,474
3018,2020-11-23,Gansu,China,181
3019,2020-11-23,Guangdong,China,1979
3020,2020-11-23,Guangxi,China,263
3021,2020-11-23,Guizhou,China,147
3022,2020-11-23,Hainan,China,171
3023,2020-11-23,Hebei,China,373
3024,2020-11-23,Heilongjiang,China,949
3025,2020-11-23,Henan,China,1288
3026,2020-11-23,Hong Kong,China,5628
3027,2020-11-23,Hubei,China,68148
3028,2020-11-23,Hunan,China,1020
3029,2020-11-23,Inner Mongolia,China,310
3030,2020-11-23,Jiangsu,China,677
3031,2020-11-23,Jiangxi,China,935
3032,2020-11-23,Jilin,China,157
3033,2020-11-23,Liaoning,China,289
3034,2020-11-23,Macau,China,46
3035,2020-11-23,Ningxia,China,75
3036,2020-11-23,Qinghai,China,18
3037,2020-11-23,Shaanxi,China,493
3038,2020-11-23,Shandong,China,849
3039,2020-11-23,Shanghai,China,1308
3040,2020-11-23,Shanxi,China,220
3041,2020-11-23,Sichuan,China,797
3042,2020-11-23,Tianjin,China,298
3043,2020-11-23,Tibet,China,1
3044,2020-11-23,Xinjiang,China,980
3045,2020-11-23,Yunnan,China,217
3046,2020-11-23,Zhejiang,China,1293
3047,2020-11-23,Amazonas,Colombia,3132
3048,2020-11-23,Antioquia,Colombia,202844
3049,2020-11-23,Arauca,Colombia,3874
3050,2020-11-23,Atlantico,Colombia,75976
3051,2020-11-23,Bolivar,Colombia,36044
3052,2020-11-23,Boyaca,Colombia,19797
3053,2020-11-23,Caldas,Colombia,22308
3054,2020-11-23,Capital District,Colombia,359210
3055,2020-11-23,Caqueta,Colombia,12871
3056,2020-11-23,Casanare,Colombia,6354
3057,2020-11-23,Cauca,Colombia,15154
3058,2020-11-23,Cesar,Colombia,28606
3059,2020-11-23,Choco,Colombia,4449
3060,2020-11-23,Cordoba,Colombia,27895
3061,2020-11-23,Cundinamarca,Colombia,49406
3062,2020-11-23,Guainia,Colombia,1187
3063,2020-11-23,Guaviare,Colombia,1766
3064,2020-11-23,Huila,Colombia,28656
3065,2020-11-23,La Guajira,Colombia,11296
3066,2020-11-23,Magdalena,Colombia,19054
3067,2020-11-23,Meta,Colombia,26912
3068,2020-11-23,Narino,Colombia,24541
3069,2020-11-23,Norte de Santander,Colombia,26275
3070,2020-11-23,Putumayo,Colombia,4793
3071,2020-11-23,Quindio,Colombia,15462
3072,2020-11-23,Risaralda,Colombia,21760
3073,2020-11-23,San Andres y Providencia,Colombia,2023
3074,2020-11-23,Santander,Colombia,50131
3075,2020-11-23,Sucre,Colombia,16276
3076,2020-11-23,Tolima,Colombia,26616
3077,2020-11-23,Unknown,Colombia,0
3078,2020-11-23,Valle del Cauca,Colombia,101751
3079,2020-11-23,Vaupes,Colombia,1114
3080,2020-11-23,Vichada,Colombia,884
3081,2020-11-23,Faroe Islands,Denmark,500
3082,2020-11-23,Greenland,Denmark,18
3083,2020-11-23,French Guiana,France,11014
3084,2020-11-23,French Polynesia,France,12978
3085,2020-11-23,Guadeloupe,France,8225
3086,2020-11-23,Martinique,France,4732
3087,2020-11-23,Mayotte,France,5036
3088,2020-11-23,New Caledonia,France,32
3089,2020-11-23,Reunion,France,7501
3090,2020-11-23,Saint Barthelemy,France,127
3091,2020-11-23,Saint Pierre and Miquelon,France,16
3092,2020-11-23,St Martin,France,690
3093,2020-11-23,Baden-Wurttemberg,Germany,133583
3094,2020-11-23,Bayern,Germany,183189
3095,2020-11-23,Berlin,Germany,56504
3096,2020-11-23,Brandenburg,Germany,16639
3097,2020-11-23,Bremen,Germany,9300
3098,2020-11-23,Hamburg,Germany,22702
3099,2020-11-23,Hessen,Germany,76341
3100,2020-11-23,Mecklenburg-Vorpommern,Germany,5192
3101,2020-11-23,Niedersachsen,Germany,63305
3102,2020-11-23,Nordrhein-Westfalen,Germany,233020
3103,2020-11-23,Rheinland-Pfalz,Germany,38309
3104,2020-11-23,Saarland,Germany,11691
3105,2020-11-23,Sachsen,Germany,43967
3106,2020-11-23,Sachsen-Anhalt,Germany,10032
3107,2020-11-23,Schleswig-Holstein,Germany,12912
3108,2020-11-23,Thuringen,Germany,13740
3109,2020-11-23,Unknown,Germany,1941
3110,2020-11-23,Andaman and Nicobar Islands,India,4641
3111,2020-11-23,Andhra Pradesh,India,862213
3112,2020-11-23,Arunachal Pradesh,India,16061
3113,2020-11-23,Assam,India,211513
3114,2020-11-23,Bihar,India,229544
3115,2020-11-23,Chandigarh,India,16671
3116,2020-11-23,Chhattisgarh,India,223436
3117,2020-11-23,Dadra and Nagar Haveli and Daman and Diu,India,3321
3118,2020-11-23,Delhi,India,529863
3119,2020-11-23,Goa,India,46826
3120,2020-11-23,Gujarat,India,197412
3121,2020-11-23,Haryana,India,217300
3122,2020-11-23,Himachal Pradesh,India,34327
3123,2020-11-23,Jammu and Kashmir,India,106548
3124,2020-11-23,Jharkhand,India,107469
3125,2020-11-23,Karnataka,India,873046
3126,2020-11-23,Kerala,India,562695
3127,2020-11-23,Ladakh,India,7939
3128,2020-11-23,Lakshadweep,India,0
3129,2020-11-23,Madhya Pradesh,India,193044
3130,2020-11-23,Maharashtra,India,1780208
